Price,Location,Size,Bedrooms,Bathrooms,Property Type,Tenure,24 hours security,Badminton hall,Basketball court,Bbq,Bus stop,Business centre,Cafes,Clubhouse,Community garden,Covered car park,Covered linkways,Drop off point,Eateries,Gym,Jacuzzi,Jogging track,Landscaped garden,Laundry,Lounge,Multi-purpose hall,Multi-storey car park,Nursery,Parking,Perimeter fencing,Pet-friendly facilities,Playground,Recreation lake,Recreation room,Retail stores,Sauna,Sky lounge,Solar panels,Surau,Swimming pool,Tennis courts,Wading pool,Property Tier
375000.0,Kajang,931.0,3.0,2.0,Service Residence,Freehold,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
250000.0,Cheras,704.0,2.0,2.0,Service Residence,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
630000.0,Subang Jaya,1227.0,4.0,2.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
310000.0,Damansara Perdana,379.0,1.0,1.0,Service Residence,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Budget
490000.0,Petaling Jaya,721.0,2.0,2.0,Service Residence,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
250000.0,Cheras,550.0,2.0,1.0,Service Residence,Freehold,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
243000.0,Kajang,551.0,2.0,1.0,Service Residence,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
550000.0,Shah Alam,840.0,3.0,2.0,Service Residence,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Mid-range
550000.0,Subang Jaya,1000.0,3.0,2.0,Service Residence,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
630000.0,Subang Jaya,1227.0,4.0,3.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
450000.0,Telok Panglima Garang,657.0,2.0,1.0,Service Residence,Leasehold,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
1056000.0,Ampang,1821.0,4.0,3.0,Service Residence,Leasehold,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
580000.0,Setia Alam,858.0,2.0,2.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
850000.0,Tropicana,1085.0,3.0,3.0,Service Residence,Leasehold,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
398000.0,Balakong,1044.0,3.0,2.0,Service Residence,Freehold,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
530000.0,Balakong,1088.0,3.0,2.0,Service Residence,Freehold,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
225000.0,Bandar Kinrara,712.0,3.0,2.0,Service Residence,Leasehold,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
230000.0,Seri Kembangan,450.0,3.0,1.0,Service Residence,Leasehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Budget
375000.0,Petaling Jaya,450.0,2.0,1.0,Service Residence,Leasehold,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
595000.0,Sunway,968.0,4.0,2.0,Service Residence,Leasehold,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
380000.0,Subang Jaya,515.0,3.0,1.0,Service Residence,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Budget
758560.0,Glenmarie,1098.0,3.0,3.0,Service Residence,Freehold,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
1150000.0,Ara Damansara,1344.0,2.0,2.0,Service Residence,Leasehold,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
388000.0,Petaling Jaya,718.0,2.0,1.0,Service Residence,Leasehold,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
750000.0,Petaling Jaya,915.0,2.0,2.0,Service Residence,Leasehold,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
479000.0,Glenmarie,678.0,2.0,1.0,Service Residence,Freehold,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
530000.0,Subang Jaya,650.0,2.0,2.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Mid-range
499000.0,Ara Damansara,807.0,2.0,3.0,Service Residence,Leasehold,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
520000.0,Seri Kembangan,996.0,3.0,2.0,Service Residence,Leasehold,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
199900.0,Cyberjaya,450.0,1.0,1.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
750000.0,Glenmarie,1162.0,3.0,2.0,Service Residence,Freehold,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
850000.0,Cheras,1603.0,5.0,3.0,Service Residence,Freehold,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
599000.0,Ara Damansara,935.0,2.0,2.0,Service Residence,Freehold,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
615000.0,Petaling Jaya,603.0,1.0,1.0,Service Residence,Leasehold,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
650000.0,Petaling Jaya,604.0,1.0,1.0,Service Residence,Leasehold,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
1800000.0,Petaling Jaya,1573.0,3.0,3.0,Service Residence,Leasehold,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
560000.0,Klang,1001.0,3.0,2.0,Service Residence,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mid-range
950000.0,Ara Damansara,1507.0,3.0,2.0,Service Residence,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Mid-range
1228000.0,Tropicana,1509.0,3.0,3.0,Service Residence,Leasehold,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
718000.0,Puchong,1335.0,4.0,4.0,Service Residence,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
626560.0,Glenmarie,904.0,3.0,2.0,Service Residence,Freehold,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
468160.0,Glenmarie,678.0,2.0,1.0,Service Residence,Freehold,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
250000.0,Telok Panglima Garang,550.0,1.0,1.0,Service Residence,Leasehold,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
299000.0,Rawang,550.0,1.0,1.0,Service Residence,Leasehold,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
350600.0,Shah Alam,550.0,1.0,1.0,Service Residence,Leasehold,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
361000.0,Subang,549.0,1.0,1.0,Service Residence,Freehold,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
1153000.0,Petaling Jaya,1384.0,3.0,2.0,Service Residence,Leasehold,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
691400.0,Petaling Jaya,775.0,2.0,2.0,Service Residence,Leasehold,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
562000.0,Subang Jaya,689.0,2.0,2.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
550000.0,Bandar Sri Damansara,554.0,1.0,1.0,Service Residence,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
816200.0,Petaling Jaya,1175.0,3.0,2.0,Service Residence,Leasehold,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
365610.0,Puchong,450.0,2.0,1.0,Service Residence,Leasehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
573800.0,Klang,1000.0,3.0,2.0,Service Residence,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
429660.0,Kajang,1000.0,3.0,2.0,Service Residence,Freehold,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
590888.0,Shah Alam,1000.0,3.0,2.0,Service Residence,Freehold,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
280000.0,Puchong,570.0,1.0,1.0,Service Residence,Leasehold,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
386000.0,Rawang,872.0,3.0,2.0,Service Residence,Freehold,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
373500.0,Puchong,753.0,2.0,2.0,Service Residence,Leasehold,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
250000.0,Sepang,603.0,2.0,1.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
250000.0,Puchong,600.0,2.0,2.0,Service Residence,Leasehold,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
332900.0,Dengkil,602.0,3.0,2.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
529000.0,Puchong,969.0,3.0,2.0,Service Residence,Leasehold,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
250000.0,Puchong,550.0,2.0,1.0,Service Residence,99-year Leasehold,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
850000.0,Kota Damansara,692.0,2.0,2.0,Service Residence,Leasehold,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
732700.0,Tropicana,862.0,2.0,2.0,Service Residence,Leasehold,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
470000.0,Puchong,700.0,2.0,2.0,Service Residence,Leasehold,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
812900.0,Subang Jaya,923.0,3.0,2.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
536500.0,Cheras,675.0,2.0,1.0,Service Residence,Freehold,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
697800.0,Subang Jaya,883.0,3.0,2.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
506000.0,Subang Jaya,583.0,1.0,1.0,Service Residence,Freehold,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
420000.0,Setia Alam,1000.0,3.0,2.0,Service Residence,Freehold,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
425000.0,Setia Alam,1000.0,3.0,2.0,Service Residence,Freehold,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
490000.0,Petaling Jaya,861.0,2.0,2.0,Service Residence,Freehold,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
1650000.0,Ara Damansara,1965.0,3.0,2.0,Service Residence,Leasehold,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
780000.0,Ara Damansara,1173.0,3.0,2.0,Service Residence,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
2100000.0,Ara Damansara,2213.0,3.0,3.0,Service Residence,Leasehold,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
1350000.0,Ara Damansara,1488.0,3.0,3.0,Service Residence,Leasehold,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
1200000.0,Ara Damansara,1829.0,2.0,2.0,Service Residence,Leasehold,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
195000.0,Semenyih,861.0,3.0,2.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
549999.0,Ulu Kelang,633.0,3.0,1.0,Service Residence,Freehold,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
357000.0,Ara Damansara,880.0,2.0,2.0,Service Residence,Freehold,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
211000.0,Selayang,624.0,1.0,1.0,Service Residence,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
383000.0,Sepang,1000.0,3.0,2.0,Service Residence,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
649999.0,Ulu Kelang,1037.0,3.0,2.0,Service Residence,Freehold,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
1200000.0,Petaling Jaya,1572.0,4.0,3.0,Service Residence,Freehold,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
548000.0,Seri Kembangan,1110.0,3.0,2.0,Service Residence,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
528000.0,Seri Kembangan,1110.0,3.0,2.0,Service Residence,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
590000.0,Petaling Jaya,945.0,2.0,2.0,Service Residence,Leasehold,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
568000.0,Puchong,1138.0,3.0,2.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
369000.0,Subang Jaya,775.0,2.0,2.0,Service Residence,Leasehold,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
350000.0,Sungai Buloh,504.0,1.0,1.0,Service Residence,Leasehold,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
280000.0,Puchong,1007.0,3.0,2.0,Service Residence,Leasehold,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
693700.0,Subang Jaya,1927.0,3.0,3.0,Service Residence,Freehold,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
1124640.0,Subang Jaya,3124.0,4.0,5.0,Service Residence,Freehold,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
330000.0,Ara Damansara,500.0,1.0,1.0,Service Residence,Freehold,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
538000.0,Petaling Jaya,775.0,2.0,2.0,Service Residence,Leasehold,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
578000.0,Petaling Jaya,775.0,2.0,2.0,Service Residence,Leasehold,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
690800.0,Petaling Jaya,1022.0,3.0,2.0,Service Residence,Leasehold,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
338000.0,Puchong,1022.0,3.0,2.0,Service Residence,Leasehold,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
540000.0,Puchong,883.0,3.0,2.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
1008000.0,Petaling Jaya,1420.0,4.0,3.0,Service Residence,Leasehold,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
700000.0,Bandar Kinrara,1096.0,3.0,2.0,Service Residence,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
648000.0,Bandar Kinrara,1096.0,3.0,2.0,Service Residence,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
205000.0,Klang,657.0,2.0,1.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
540000.0,Cheras,969.0,3.0,2.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
500000.0,Petaling Jaya,721.0,2.0,2.0,Service Residence,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
420000.0,Cheras,850.0,2.0,2.0,Service Residence,Freehold,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
460000.0,Bandar Sri Damansara,499.0,3.0,1.0,Service Residence,Freehold,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
790000.0,Damansara Perdana,1200.0,4.0,2.0,Service Residence,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
660000.0,Shah Alam,1044.0,4.0,3.0,Service Residence,Freehold,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
315000.0,Dengkil,478.0,2.0,1.0,Service Residence,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
520000.0,Bandar Kinrara,883.0,3.0,2.0,Service Residence,Freehold,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
505000.0,Bandar Kinrara,883.0,3.0,2.0,Service Residence,Freehold,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
313000.0,Shah Alam,1111.0,3.0,2.0,Service Residence,Leasehold,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
630000.0,Sunway,1033.0,3.0,2.0,Service Residence,Leasehold,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
900000.0,Subang Jaya,1312.0,3.0,2.0,Service Residence,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
499999.0,Kota Damansara,734.0,1.0,1.0,Service Residence,Leasehold,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Budget
455000.0,Kajang,1000.0,3.0,2.0,Service Residence,Freehold,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
1060000.0,Ara Damansara,1420.0,4.0,3.0,Service Residence,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
329000.0,Damansara Perdana,421.0,3.0,1.0,Service Residence,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Budget
