Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Property Type,Tenure,URL
"RM 749,999","Kota Warisan, Sepang, Selangor","Listed on Aug 14, 2025 (21h ago)","1,744 sqft",3 Beds,3 Baths,Completion: 2020,Freehold,https://www.propertyguru.com.my/property-listing/monet-garden-monet-residences-sunsuria-city-for-sale-by-jason-you-41827346
"RM 670,000","Lorong Kekwa, Kampung Sungai Kayu Ara, Petaling Jaya, Selangor","Listed on Aug 14, 2025 (21h ago)","1,500 sqft (floor),",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/eastwood-terrace-for-sale-by-jayden-heng-60363321
"RM 530,000","Jalan Sri Permaisuri 6,Bandar Sri Permaisuri, Cheras, Selangor","Listed on Aug 14, 2025 (22h ago)","1,650 sqft (floor),",4 Beds,3 Baths,Completion: 2002,Leasehold,https://www.propertyguru.com.my/property-listing/villa-laman-tasik-for-sale-by-jason-lau-60336431
"RM 295,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 14, 2025 (23h ago)","1,100 sqft",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-eliz-chan-60362716
"RM 345,000","Jalan Sungai Udang, Klang, Selangor","Listed on Aug 14, 2025 (23h ago)","1,936 sqft",3 Beds,2 Baths,Completion: 2015,Freehold,https://www.propertyguru.com.my/property-listing/taman-udang-cendana-for-sale-by-vincent-teoh-41217598
"RM 320,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 14, 2025 (23h ago)","1,200 sqft (floor),",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-david-lee-43304366
"RM 377,000","Persiaran Puteri Satu, Batu 9, Cheras, Selangor","Listed on Aug 14, 2025 (1d ago)","1,170 sqft",3 Beds,2 Baths,Completion: 2005,Freehold,https://www.propertyguru.com.my/property-listing/taragon-puteri-cheras-for-sale-by-kweenie-chong-60082935
"RM 288,000","Jalan Templer Suasana,Templer Suasana, Rawang, Selangor","Listed on Aug 14, 2025 (1d ago)","1,200 sqft (floor),",3 Beds,2 Baths,Completion: 2007,Leasehold,https://www.propertyguru.com.my/property-listing/templer-suasana-for-sale-by-david-lee-43359364
"RM 380,000","Jln TTP 3, Townvilla Tasik Puchong, Bukit Puchong, Taman Tasik Puchong, Puchong, Selangor","Listed on Aug 14, 2025 (1d ago)","794 sqft (floor),",3 Beds,2 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/townhouse-taman-tasik-puchong-town-villa-corner-for-sale-by-evan-goh-60018233
"RM 460,000","- Jalan Tengku Ampuan Rahimah 9/20, Section 9, 40100, Shah Alam, Selangor","Listed on Aug 14, 2025 (1d ago)","2,196 sqft (floor),",4 Beds,4 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/sri-mahligai-for-sale-by-hairi-halim-500023819
"RM 850,000","Eco Ardence, Persiaran Setia Alam, Setia Alam, Selangor","Listed on Aug 14, 2025 (1d ago)","1,157 sqft",3 Beds,2 Baths,Completion: 2025,Freehold,https://www.propertyguru.com.my/property-listing/ember-eco-ardence-for-sale-by-andrew-tan-60340007
"RM 230,000","Hospital Sungai Buloh, Sungai Buloh, Selangor","Listed on Aug 14, 2025 (1d ago)","838 sqft (floor),",3 Beds,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/townhouse-upper-floor-taman-impian-indah-sungai-buloh-for-sale-by-dr-shahril-nizam-60247332
"RM 1,200,000","Jalan Cheras Hartamas 10, Batu 9, Cheras, Selangor","Listed on Aug 14, 2025 (1d ago)","3,191 sqft (floor),",5 Beds,5 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/canary-residence-for-sale-by-kelly-ang-500023284
"RM 990,000","Tropicana, Petaling Jaya, Selangor","Listed on Aug 14, 2025 (1d ago)","1,926 sqft (floor),",3 Beds,3 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/tropicana-golf-country-club-townhouse-for-sale-by-margaret-than-43143942
"RM 820,000","Jalan PJU 3/34, Petaling Jaya, Selangor","Listed on Aug 14, 2025 (1d ago)","2,065 sqft (floor),",3 Beds,4 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/parkville-for-sale-by-margaret-than-42777502
"RM 310,000","Savanna Executive Suite Southville City, Southville City Bangi, Dengkil, Selangor","Listed on Aug 14, 2025 (1d ago)","956 sqft (floor),",3 Beds,2 Baths,Completion: 2017,Freehold,https://www.propertyguru.com.my/property-listing/full-loan-brand-new-corner-lot-savanna-executive-suites-for-sale-by-nichole-liew-42969152
"RM 880,000","Jalan PJU 3/34, Petaling Jaya, Selangor","Listed on Aug 14, 2025 (1d ago)","2,065 sqft (floor),",3 Beds,4 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/parkville-for-sale-by-margaret-than-60063431
"RM 800,000","Jalan PJU 3/34, Petaling Jaya, Selangor","Listed on Aug 14, 2025 (1d ago)","2,065 sqft (floor),",3 Beds,4 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/parkville-for-sale-by-margaret-than-42778026
"RM 380,000","Taman Cempaka, Ampang, Selangor","Listed on Aug 14, 2025 (1d ago)",905 sqft,3 Beds,2 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/taman-pinggiran-cempaka-ampang-for-sale-by-azli-ibrahim-60361258
"RM 730,000","Jalan Hijau Pelangi U9/55, Shah Alam, Selangor","Listed on Aug 14, 2025 (1d ago)","2,343 sqft (floor),",3 Beds+1,4 Baths,Completion: 2015,Leasehold,https://www.propertyguru.com.my/property-listing/primer-garden-town-villas-cahaya-spk-for-sale-by-ahmad-faris-rahimi-500023052
"RM 500,000","Jalan Sierra 1, 16 Sierra, Puchong, Selangor","Listed on Aug 14, 2025 (1d ago)","1,862 sqft",3 Beds,3 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/townhouse-at-16-sierra-for-sale-by-wendy-boon-60297587
"RM 445,000","Dengkil, Selangor","Listed on Aug 14, 2025 (1d ago)","1,300 sqft (floor),",3 Beds,2 Baths,Completion: 2024,Leasehold,https://www.propertyguru.com.my/property-listing/kita-mekar-townhouse-for-sale-by-mudz-salahuddin-60137241
"RM 490,000","Bandar Bukit Puchong 2, Bandar Bukit Puchong, Puchong, Selangor","Listed on Aug 14, 2025 (1d ago)","1,280 sqft (floor),",3 Beds,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/park-villa-for-sale-by-joey-wong-40233600
"RM 750,000","Persiaran Tropicana, Petaling Jaya, Selangor","Listed on Aug 14, 2025 (1d ago)","2,690 sqft (floor),",5 Beds,5 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/mutiara-tropicana-for-sale-by-joey-wong-37389472
"RM 340,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 14, 2025 (1d ago)","1,150 sqft",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-elvin-soh-42471450
"RM 315,000","Bukit Rawang Putra, Rawang, Selangor","Listed on Aug 14, 2025 (1d ago)","1,200 sqft (floor),",3 Beds,2 Baths,Townhouse,,https://www.propertyguru.com.my/property-listing/rawang-for-sale-by-elvin-soh-43116045
"RM 480,000","Jalan Cinta Tennis, Country Heights, Kajang, Selangor","Listed on Aug 14, 2025 (1d ago)","1,432 sqft",3 Beds,2 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/townhouse-at-country-heights-for-sale-by-nick-chan-42618692
"RM 560,000","Jalan Raintree Utama, Batu Caves, Selangor","Listed on Aug 14, 2025 (1d ago)","1,464 sqft (floor),",3 Beds,3 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/ariza-garden-villa-for-sale-by-ethan-swe-60360386
"RM 325,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 13, 2025 (1d ago)","1,100 sqft (floor),",Studio,,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-danny-wong-43213261
"RM 620,000","- Jalan Ukay Prima, Ulu Kelang, Selangor","Listed on Aug 13, 2025 (1d ago)","1,733 sqft",4 Beds,3 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/prima-court-for-sale-by-muhd-fahmie-60042801
"RM 275,000","Rawang, Selangor","Listed on Aug 13, 2025 (1d ago)","1,200 sqft (floor),",3 Beds,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/rawang-putra-townhouse-for-sale-by-dave-tan-41306216
"RM 270,000","Jalan Desa, Rawang, Selangor","Listed on Aug 13, 2025 (1d ago)","1,400 sqft (floor),",3 Beds,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/bandar-country-homes-for-sale-by-dave-tan-43189031
"RM 315,000","Saujana Utama, Selangor","Listed on Aug 13, 2025 (1d ago)","906 sqft (floor),",3 Beds,2 Baths,Townhouse,,https://www.propertyguru.com.my/property-listing/termurah-eristana-seri-pristana-saujana-utama-sungai-buloh-for-sale-by-syima-ahmad-42526005
"RM 315,000","Seksyen U5, Sungai Buloh, Selangor","Listed on Aug 13, 2025 (1d ago)","906 sqft (floor),",3 Beds,2 Baths,Townhouse,,https://www.propertyguru.com.my/property-listing/saujana-utama-sungai-buloh-for-sale-by-syima-ahmad-42526031
"RM 670,000","Lorong Kekwa, Kampung Sungai Kayu Ara, Petaling Jaya, Selangor","Listed on Aug 13, 2025 (1d ago)","1,472 sqft (floor),",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/eastwood-terrace-for-sale-by-joey-wong-60359505
"RM 2,199,999","Jalan Cemara 1, Seri Kembangan, Selangor","Listed on Aug 13, 2025 (1d ago)","4,542 sqft",6 Beds,6 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/affiniti-residences-for-sale-by-ginny-seow-43410853
"RM 600,000","Wira Heights, Bandar Sungai Long, Selangor","Listed on Aug 13, 2025 (1d ago)","1,500 sqft",3 Beds,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/townhouse-at-wira-heights-for-sale-by-bowie-cheah-60108393
"RM 508,000","jalan alam putra 3a/1, Taman Alam Putra, Seri Kembangan, Selangor","Listed on Aug 13, 2025 (1d ago)","1,719 sqft (floor),",3 Beds,3 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/taman-alam-putra-for-sale-by-celine-kong-500021774
"RM 830,000","Ember, Eco Ardence, Eco Ardence, Setia Alam, Selangor","Listed on Aug 13, 2025 (1d ago)","1,157 sqft",3 Beds,2 Baths,Completion: 2025,Freehold,https://www.propertyguru.com.my/property-listing/ember-clubhouse-eco-ardence-for-sale-by-marco-mak-60228773
"RM 905,000","Eco Ardence, Persiaran Setia Alam, Setia Alam, Selangor","Listed on Aug 13, 2025 (1d ago)","1,157 sqft",3 Beds,2 Baths,Completion: 2025,Freehold,https://www.propertyguru.com.my/property-listing/ember-eco-ardence-for-sale-by-marco-mak-60243477
"RM 900,000","Eco Ardence, Setia Alam, Selangor","Listed on Aug 13, 2025 (1d ago)","1,124 sqft (floor),",3 Beds,2 Baths,Completion: 2025,Freehold,https://www.propertyguru.com.my/property-listing/ember-eco-ardence-co-home-for-sale-by-sean-chong-500021729
"RM 381,700","Dengkil, Selangor","Listed on Aug 13, 2025 (1d ago)","1,483 sqft (floor),",3 Beds,2 Baths,Townhouse,,https://www.propertyguru.com.my/property-listing/cybersouth-new-landed-double-storey-townhouse-22-x75-for-sale-by-vincent-chan-35652263
"RM 625,000","- , Taman Bukit Serdang Seksyen 2 Taman Bukit Serdang Seksyen 2, Seri Kembangan, Selangor","Listed on Aug 13, 2025 (1d ago)","2,142 sqft (floor),",4 Beds,4 Baths,Completion: 2009,,https://www.propertyguru.com.my/property-listing/bayan-villa-seri-kembangan-for-sale-by-nicholas-lew-60133227
"RM 430,000","Jalan Seroja, Kampung Sungai Kayu Ara, Petaling Jaya, Selangor","Listed on Aug 13, 2025 (2d ago)","1,100 sqft",3 Beds,2 Baths,Completion: 2008,Leasehold,https://www.propertyguru.com.my/property-listing/merdu-kayangan-for-sale-by-carmen-yap-43006600
"RM 443,932","Jalan 6/11, Pandan Jaya, Ampang, Selangor","Listed on Aug 13, 2025 (2d ago)","1,280 sqft (floor),",3 Beds,2 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/pandan-indah-commercial-park-for-sale-by-shafiq-muttalib-500021026
"RM 535,000","Jalan Teratai 2, Taman Bukit Teratai, Ampang, Selangor","Listed on Aug 13, 2025 (2d ago)","715 sqft (floor),",3 Beds,2 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/townhouse-at-taman-bukit-teratai-for-sale-by-alan-lee-43264472
"RM 645,000","Jalan Hijau Pelangi U9/55, Shah Alam, Selangor","Listed on Aug 13, 2025 (2d ago)","2,746 sqft (floor),",4 Beds,4 Baths,Completion: 2015,Leasehold,https://www.propertyguru.com.my/property-listing/primer-garden-town-villas-cahaya-spk-for-sale-by-simon-wong-38446681
"RM 900,000","Eco Ardence, Persiaran Setia Alam, Setia Alam, Selangor","Listed on Aug 13, 2025 (2d ago)","1,178 sqft (floor),",3 Beds,2 Baths,Completion: 2025,Freehold,https://www.propertyguru.com.my/property-listing/ember-eco-ardence-for-sale-by-vitas-tan-60261859
"RM 329,120","Taman Jenderam, Desa Dengkil, Dengkil, Selangor","Listed on Aug 13, 2025 (2d ago)","1,076 sqft",3 Beds,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/jenderam-hilir-for-sale-by-mohamad-yazid-mohamed-60137611
"RM 899,990","Jalan Dedap, SS23, Petaling Jaya, Selangor","Listed on Aug 13, 2025 (2d ago)","2,282 sqft",3 Beds,3 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/dj-villa-1-for-sale-by-irene-lim-42571073
"RM 360,000","Taman Bukit Emas, Balakong, Selangor","Listed on Aug 13, 2025 (2d ago)","1,150 sqft",3 Beds,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/townhouse-at-taman-bukit-emas-for-sale-by-geo-42972397
"RM 400,000","Taman Sungai Besi Indah, Taman Sungai Besi Indah, Seri Kembangan, Selangor","Listed on Aug 13, 2025 (2d ago)","1,686 sqft",3 Beds,3 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/taman-sungai-besi-indah-for-sale-by-vincent-lee-60247843
"RM 730,000","Jalan Hijau Pelangi U9/55, Shah Alam, Selangor","Listed on Aug 13, 2025 (2d ago)","2,700 sqft (floor),",4 Beds,4 Baths,Completion: 2015,Leasehold,https://www.propertyguru.com.my/property-listing/primer-garden-town-villas-cahaya-spk-for-sale-by-nor-ozir-60300081
"RM 330,000","Taman Balakong Jaya, Balakong, Selangor","Listed on Aug 13, 2025 (2d ago)","1,149 sqft",3 Beds,2 Baths,Townhouse,,https://www.propertyguru.com.my/property-listing/taman-balakong-for-sale-by-mavis-sim-60356810
"RM 320,000","Bandar Botanic, Klang, Selangor","Listed on Aug 13, 2025 (2d ago)","904 sqft (floor),",3 Beds,2 Baths,Completion: 2009,Freehold,https://www.propertyguru.com.my/property-listing/bandar-botanic-klang-for-sale-by-nur-alia-omar-500016177
"RM 670,000","- Taman Putra Perdana, Taman Putra Perdana, Puchong, Selangor","Listed on Aug 13, 2025 (2d ago)","1,800 sqft",3 Beds,2 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/taman-putra-perdana-for-sale-by-tommy-tan-60356629
"RM 540,000","No. 1, Tingkat Bawah, Jalan Sungai Besi Indah 1/22, Taman Sungai Besi Indah, Seri Kembangan, Selangor","Listed on Aug 13, 2025 (2d ago)","1,672 sqft (floor),",3 Beds,2 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/jalan-sungai-besi-indah-1-22-taman-sungai-besi-indah-bank-lelong-house-auction-date-10-sep-25-for-sale-by-allen-60356612
"RM 350,000","34b Jln SP 4/21 Bandar Saujana Putra, Puchong, Selangor","Listed on Aug 13, 2025 (2d ago)","1,185 sqft (floor),",4 Beds,2 Baths,Completion: 2014,Leasehold,https://www.propertyguru.com.my/property-listing/pearl-villa-for-sale-by-fazri-60258954
"RM 1,300,000","Challis Damansara, Jalan PJU 3/30, Petaling Jaya, Selangor","Listed on Aug 13, 2025 (2d ago)","2,472 sqft (floor),",3 Beds,4 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/townhouse-at-petaling-jaya-for-sale-by-elaine-kow-43039871
"RM 398,000","Persiaran Sungai Keramat, Taman Klang Utama, Klang, Selangor","Listed on Aug 13, 2025 (2d ago)","1,260 sqft (floor),",4 Beds,3 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/taman-klang-utama-for-sale-by-regina-khor-40565161
"RM 365,000","34b Jln SP 4/21 Bandar Saujana Putra, Puchong, Selangor","Listed on Aug 13, 2025 (2d ago)","1,127 sqft (floor),",3 Beds,2 Baths,Completion: 2014,Leasehold,https://www.propertyguru.com.my/property-listing/pearl-villa-for-sale-by-jim-ling-500020105
"RM 300,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 12, 2025 (2d ago)","1,204 sqft",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-eric-per-60041294
"RM 450,000","CBD Perdana, Cyberjaya, Selangor","Listed on Aug 12, 2025 (2d ago)","1,650 sqft (floor),",3 Beds,2 Baths,Townhouse,,https://www.propertyguru.com.my/property-listing/casa-bluebell-cybersouth-for-sale-by-yasmin-sulaiman-60337613
"RM 350,000","Persiaran Puteri Satu, Batu 9, Cheras, Selangor","Listed on Aug 12, 2025 (2d ago)","1,700 sqft",5 Beds,3 Baths,Completion: 2005,Freehold,https://www.propertyguru.com.my/property-listing/taragon-puteri-cheras-for-sale-by-chen-kar-mun-42061625
"RM 350,000","Persiaran Puteri Satu, Batu 9, Cheras, Selangor","Listed on Aug 12, 2025 (2d ago)","1,700 sqft (floor),",5 Beds,3 Baths,Completion: 2005,Freehold,https://www.propertyguru.com.my/property-listing/taragon-puteri-cheras-for-sale-by-chen-kar-mun-500019699
"RM 679,000","Jalan Anggerik Disa 31, Kota Kemuning, Shah Alam, Selangor","Listed on Aug 12, 2025 (2d ago)","1,787 sqft (floor),",3 Beds,2 Baths,Townhouse,,https://www.propertyguru.com.my/property-listing/kota-kemuning-for-sale-by-wilson-ng-60355504
"RM 560,000","Jalan Anggerik Disa 31, Kota Kemuning, Shah Alam, Selangor","Listed on Aug 12, 2025 (2d ago)","1,300 sqft (floor),",3 Beds,2 Baths,Townhouse,,https://www.propertyguru.com.my/property-listing/kota-kemuning-for-sale-by-wilson-ng-60355611
"RM 328,000","Kampung Jenderam Hilir, Dengkil, Selangor","Listed on Aug 12, 2025 (2d ago)",990 sqft,3 Beds,2 Baths,Townhouse,,https://www.propertyguru.com.my/property-listing/jenderam-hilir-for-sale-by-fb-chong-60048423
"RM 650,000","- , Taman Bukit Serdang Seksyen 2 Taman Bukit Serdang Seksyen 2, Seri Kembangan, Selangor","Listed on Aug 12, 2025 (2d ago)","2,198 sqft (floor),",4 Beds,4 Baths,Completion: 2009,,https://www.propertyguru.com.my/property-listing/bayan-villa-seri-kembangan-for-sale-by-nicholas-lew-42362094
"RM 440,000","- , Taman Bukit Serdang Seksyen 2 Taman Bukit Serdang Seksyen 2, Seri Kembangan, Selangor","Listed on Aug 12, 2025 (2d ago)","1,385 sqft",3 Beds,3 Baths,Completion: 2009,,https://www.propertyguru.com.my/property-listing/bayan-villa-seri-kembangan-for-sale-by-nicholas-lew-42214478
"RM 350,000","- , Taman Bukit Serdang Seksyen 2 Taman Bukit Serdang Seksyen 2, Seri Kembangan, Selangor","Listed on Aug 12, 2025 (2d ago)","840 sqft (floor),",2 Beds,2 Baths,Completion: 2009,,https://www.propertyguru.com.my/property-listing/bayan-villa-seri-kembangan-for-sale-by-nicholas-lew-41603852
"RM 450,000","- , Taman Bukit Serdang Seksyen 2 Taman Bukit Serdang Seksyen 2, Seri Kembangan, Selangor","Listed on Aug 12, 2025 (2d ago)","1,399 sqft",3 Beds,3 Baths,Completion: 2009,,https://www.propertyguru.com.my/property-listing/bayan-villa-seri-kembangan-for-sale-by-nicholas-lew-37668469
"RM 420,000","Jalan Goodview, Off Kajang-Semenyih Bypass, Bandar Sungai Long, Selangor","Listed on Aug 12, 2025 (2d ago)","1,050 sqft (floor),",3 Beds,2 Baths,Completion: 2016,Freehold,https://www.propertyguru.com.my/property-listing/goodview-heights-for-sale-by-sum-yeong-60071000
"RM 324,000","Jalan Warisan Permai, Sepang, Selangor","Listed on Aug 12, 2025 (2d ago)","1,130 sqft (floor),",3 Beds,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/kota-warisan-sepang-for-sale-by-yantie-qaleesya-60354815
"RM 1,750,000","Jalan Putra Perdana 3, Putra Heights, Subang Jaya, Selangor","Listed on Aug 12, 2025 (2d ago)","2,500 sqft (floor),",3 Beds,4 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/townhouse-at-putra-heights-for-sale-by-josh-chong-41249591
"RM 1,590,000","Jalan Putra Perdana 3A, Putra Heights, Subang Jaya, Selangor","Listed on Aug 12, 2025 (2d ago)","3,315 sqft",4 Beds,5 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/the-mews-the-glades-putra-heights-for-sale-by-josh-chong-60122965
"RM 450,000","Kota Kemuning, Shah Alam, Selangor","Listed on Aug 12, 2025 (3d ago)","1,284 sqft",3 Beds,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/meranti-terrace-for-sale-by-yy-wong-60354242
"RM 600,000","Jalan Dahlia, Kampung Sungai Kayu Ara, Petaling Jaya, Selangor","Listed on Aug 12, 2025 (3d ago)","1,365 sqft",3 Beds,2 Baths,Completion: 2006,Leasehold,https://www.propertyguru.com.my/property-listing/sri-araville-for-sale-by-sean-seng-32255512
"RM 360,000","Taman Lembah Maju, Ampang, Ampang, Selangor","Listed on Aug 12, 2025 (3d ago)",706 sqft,2 Beds,2 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/townhouse-at-ampang-for-sale-by-geo-43142010
"RM 320,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 12, 2025 (3d ago)","1,198 sqft",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-kk-chong-43020025
"RM 330,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 12, 2025 (3d ago)","1,238 sqft",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-kk-chong-43315601
"RM 310,000","Jalan Persiaran Alam Perdana, Bandar Puncak Alam, Kuala Selangor, Selangor","Listed on Aug 12, 2025 (3d ago)","1,200 sqft (floor),",3 Beds,2 Baths,Completion: 2020,Leasehold,https://www.propertyguru.com.my/property-listing/simfoni-perdana-irama-perdana-lbs-alam-perdana-for-sale-by-alan-kong-43386738
"RM 305,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 12, 2025 (3d ago)","1,238 sqft (floor),",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-kk-chong-500000883
"RM 302,800","jalan Amansiara 1/7, Taman Amansiara, Rawang, Selangor","Listed on Aug 12, 2025 (3d ago)","1,200 sqft",3 Beds,2 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/townhouse-at-taman-amansiara-for-sale-by-kk-chong-60024409
"RM 320,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 12, 2025 (3d ago)","1,200 sqft",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-kk-chong-42890975
"RM 505,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 12, 2025 (3d ago)","1,179 sqft (floor),",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-kk-chong-43031643
"RM 530,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 12, 2025 (3d ago)","1,200 sqft (floor),",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-kk-chong-43031576
"RM 400,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 12, 2025 (3d ago)","1,172 sqft",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-kk-chong-42891053
"RM 261,000","LORONG SUNGAI CHANDONG 7A/KS 11, Taman Industri Pulau Indah Fasa 2, Pelabuhan Klang, Selangor","Listed on Aug 12, 2025 (3d ago)",946 sqft,3 Beds,2 Baths,Townhouse,,https://www.propertyguru.com.my/property-listing/pulau-indah-for-sale-by-syed-nurul-ahmad-bin-syed-aris-60230019
"RM 660,000","Lorong Kekwa, Kampung Sungai Kayu Ara, Petaling Jaya, Selangor","Listed on Aug 12, 2025 (3d ago)","1,561 sqft (floor),",3 Beds,3 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/eastwood-terrace-for-sale-by-daneal-eoon-43446385
"RM 370,000","Jalan Sungai Congkak 32/48, Bukit Rimau, Shah Alam, Selangor","Listed on Aug 12, 2025 (3d ago)","1,100 sqft (floor),",3 Beds,2 Baths,Completion: 2010,Freehold,https://www.propertyguru.com.my/property-listing/taman-bukit-rimau-for-sale-by-agnes-lee-42632797
"RM 670,000","Persiaran Sungai Keramat, Taman Klang Utama, Klang, Selangor","Listed on Aug 12, 2025 (3d ago)","1,855 sqft (floor),",3 Beds,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/taman-klang-utama-for-sale-by-vivien-thum-500017862
"RM 530,000","Persiaran Damai Perdana, Cheras, Selangor","Listed on Aug 12, 2025 (3d ago)","974 sqft (floor),",3 Beds,2 Baths,Completion: 2013,Freehold,https://www.propertyguru.com.my/property-listing/d-infiniti-bandar-damai-perdana-for-sale-by-chin-chee-meng-42616469
"RM 338,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 12, 2025 (3d ago)","1,200 sqft (floor),",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-alison-chiu-60352821
"RM 600,000","Jalan Seroja, Kampung Sungai Kayu Ara, Petaling Jaya, Selangor","Listed on Aug 12, 2025 (3d ago)","1,786 sqft",4 Beds,4 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/merdu-idaman-for-sale-by-marilyn-khor-42170352
"RM 730,000","Persiaran Tropicana, Petaling Jaya, Selangor","Listed on Aug 12, 2025 (3d ago)","1,680 sqft",3 Beds,3 Baths,Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/mutiara-tropicana-for-sale-by-nurul-hisham-nordin-40998151
"RM 450,000","Unnamed Road, Country Heights, Kajang, Selangor","Listed on Aug 12, 2025 (3d ago)","1,432 sqft (floor),",3 Beds,2 Baths,Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/country-heights-kajang-for-sale-by-elaine-ding-36019528
"RM 298,000","Jalan Amansiara 3, Batu Caves, Selangor","Listed on Aug 12, 2025 (3d ago)","1,200 sqft (floor),",3 Beds,2 Baths,Completion: 2009,Leasehold,https://www.propertyguru.com.my/property-listing/amansiara-for-sale-by-wilson-wong-500017436
