Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Property Type,Tenure,URL
"RM 286,000","Jalan 3/109C Jalan 3/109C, Taman Abadi Indah, Taman Desa, Kuala Lumpur","Listed on Aug 15, 2025 (3h ago)",830 sqft,3 Beds,2 Baths,Completion: 1994,Leasehold,https://www.propertyguru.com.my/property-listing/abadi-indah-for-sale-by-tron-wan-60289984
"RM 430,000","- Jalan Morib, Taman Angsona, 58100 Jalan Klang Lama, Jalan Klang Lama (Old Klang Road), Kuala Lumpur","Listed on Aug 15, 2025 (3h ago)","1,600 sqft",3 Beds,3 Baths,Apartment,,https://www.propertyguru.com.my/property-listing/laksamana-apartments-for-sale-by-kim-chia-41305629
"RM 338,000","No. 2 Jalan Terolak 6, Jalan Kuching, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,221 sqft",3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/sri-intan-2-for-sale-by-kenji-ti-500025946
"RM 360,000","- Jalan Taiping, Titiwangsa, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,066 sqft",3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/the-vistana-for-sale-by-rashidah-juremi-60365176
"RM 338,000","Jalan Desa Cheras, Alam Damai, Cheras, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)",995 sqft,3 Beds,2 Baths,Completion: 2017,Leasehold,https://www.propertyguru.com.my/property-listing/residensi-alam-damai-pr1ma-alam-damai-for-sale-by-fiza-ibrahim-60365053
"RM 300,000","- Jalan 1/133, Taman Sri Sentosa, Jalan Klang Lama (Old Klang Road), Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)",959 sqft,3 Beds,2 Baths,Completion: 1993,Leasehold,https://www.propertyguru.com.my/property-listing/avenue-court-for-sale-by-loges-60364950
"RM 379,000","- Jalan Kerinchi, Pantai Dalam, Pantai, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)",990 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/vista-angkasa-for-sale-by-micheal-ng-43037616
"RM 450,000","- Jalan Sultan Ismail, KLCC, KL City Centre, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)",925 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/crest-residence-for-sale-by-jason-tang-60208354
"RM 368,000","- Jalan 5/23e, Danau Kota, Setapak 53000, Taman Danau Kota, Setapak, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","1,000 sqft",3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/villa-danau-for-sale-by-maggie-kho-60235373
"RM 950,000","Jalan Burhanuddin Helmi, Taman Tun Dr Ismail, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","1,474 sqft",3 Beds,2 Baths,Completion: 1995,Freehold,https://www.propertyguru.com.my/property-listing/villa-flora-for-sale-by-yin-peng-43100982
"RM 470,000","Jalan Sentul Pasar, Sentul, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","1,001 sqft",3 Beds,2 Baths,Completion: 2020,Freehold,https://www.propertyguru.com.my/property-listing/sentul-point-for-sale-by-zheng-hong-tan-38471887
"RM 365,000","- Jalan Perkasa 9, Taman Maluri, 55100 Cheras, WP Ku, Cheras, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)",926 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/manor-apartment-for-sale-by-zheng-hong-tan-43243933
"RM 528,000","Jalan 3/33a,, Kepong Baru, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","1,073 sqft",3 Beds,3 Baths,Completion: 2020,Leasehold,https://www.propertyguru.com.my/property-listing/the-herz-for-sale-by-zheng-hong-tan-33632923
"RM 198,888","Jalan Langkawi, Taman Teratai Mewah, Setapak, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)",657 sqft,3 Beds,2 Baths,Completion: 2017,Freehold,https://www.propertyguru.com.my/property-listing/teratai-mewah-apartment-block-4-6-for-sale-by-stanley-long-40885419
"RM 260,000","- Jalan 18/38A, Off Jalan Segamat, Segambut, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)",926 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/pangsapuri-nilam-for-sale-by-crystal-ng-60364872
"RM 228,000","Jalan 8/40, Segambut, Kuala Lumpur","Listed on Aug 15, 2025 (7h ago)",855 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/greenview-apartment-for-sale-by-tiffany-meng-60272595
"RM 348,000","- Jalan 6/48a, Sentul, Kuala Lumpur","Listed on Aug 15, 2025 (7h ago)","1,050 sqft",3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/pangsapuri-mawar-for-sale-by-tiffany-meng-60267700
"RM 230,000","Jalan Langkawi, Taman Teratai Mewah, Setapak, Kuala Lumpur","Listed on Aug 15, 2025 (8h ago)",653 sqft,3 Beds,1 Bath,Completion: 2017,Freehold,https://www.propertyguru.com.my/property-listing/teratai-mewah-apartment-block-4-6-for-sale-by-zamani-ishak-60364589
"RM 220,000","Jalan Langkawi, Taman Teratai Mewah, Setapak, Kuala Lumpur","Listed on Aug 15, 2025 (8h ago)",650 sqft,3 Beds,1 Bath,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/teratai-mewah-apartment-block-15-17-19-21-for-sale-by-zamani-ishak-60364583
"RM 576,000","Persiaran Alam Damai, Alam Damai, Cheras, Kuala Lumpur","Listed on Aug 15, 2025 (15h ago)",990 sqft,3 Beds,2 Baths,Completion: 2019,Leasehold,https://www.propertyguru.com.my/property-listing/riana-south-for-sale-by-hanson-tan-60364460
"RM 260,000","- Jalan Puri, Desa Aman Puri, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (16h ago)",850 sqft,3 Beds,1 Bath,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/aman-satu-for-sale-by-elvin-soh-42661159
"RM 298,000","- Jalan Midah 8A, Taman Midah, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (16h ago)",817 sqft,2 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/prisma-perdana-for-sale-by-regine-kong-60220074
"RM 260,000","Lorong D1/5, Desa Aman Puri, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (17h ago)",837 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/desa-dua-for-sale-by-alison-chiu-60364168
"RM 807,000","Papyrus North Kiara Sales Gallery No.3, Jalan Dutamas Dahlia, Mont Kiara, Kuala Lumpur","Listed on Aug 14, 2025 (17h ago)","1,141 sqft",4 Beds,3 Baths,Completion: 2028,Freehold,https://www.propertyguru.com.my/property-listing/papyrus-north-kiara-for-sale-by-tl-wong-43342738
"RM 410,000","33 Jalan Kampung Kuantan, Gombak, Kuala Lumpur","Listed on Aug 14, 2025 (18h ago)",850 sqft,3 Beds,2 Baths,Completion: 2028,Freehold,https://www.propertyguru.com.my/property-listing/mhp-3-residences-for-sale-by-tw-lun-60364037
"RM 410,000","33 Jalan Kampung Kuantan, Gombak, Kuala Lumpur","Listed on Aug 14, 2025 (18h ago)",850 sqft,3 Beds,2 Baths,Completion: 2028,Freehold,https://www.propertyguru.com.my/property-listing/mhp-3-residences-for-sale-by-tw-lun-60364027
"RM 410,000","33 Jalan Kampung Kuantan, Gombak, Kuala Lumpur","Listed on Aug 14, 2025 (18h ago)",850 sqft,3 Beds,2 Baths,Completion: 2028,Freehold,https://www.propertyguru.com.my/property-listing/mhp-3-residences-for-sale-by-tw-lun-60363987
"RM 280,000","- Jalan Barat, Bukit Jalil, Kuala Lumpur","Listed on Aug 14, 2025 (18h ago)",680 sqft,1 Bed,1 Bath,Completion: 2001,Freehold,https://www.propertyguru.com.my/property-listing/arena-green-for-sale-by-sl-yap-42960308
"RM 340,000","- Jalan Barat, Bukit Jalil, Kuala Lumpur","Listed on Aug 14, 2025 (18h ago)",878 sqft,3 Beds,2 Baths,Completion: 2001,Freehold,https://www.propertyguru.com.my/property-listing/arena-green-for-sale-by-sl-yap-60025092
"RM 273,000","- Jalan Barat, Bukit Jalil, Kuala Lumpur","Listed on Aug 14, 2025 (18h ago)",726 sqft,2 Beds,1 Bath,Completion: 2001,Freehold,https://www.propertyguru.com.my/property-listing/arena-green-for-sale-by-sl-yap-42882585
"RM 620,000","Jalan 66/26, KL City Centre, Kuala Lumpur","Listed on Aug 14, 2025 (20h ago)","1,100 sqft (floor),",4 Beds,3 Baths,Completion: 1980,Leasehold,https://www.propertyguru.com.my/property-listing/taman-sri-rampai-for-sale-by-hao-pua-500024892
"RM 250,000","- Jalan 1A, Taman Segar, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (20h ago)",645 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/segar-apartments-for-sale-by-nicholas-yap-43255843
"RM 270,000","- Jalan Sri Permaisuri 1, Bandar Sri Permaisuri, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (21h ago)",650 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/sri-penara-for-sale-by-syahrim-naim-500024791
"RM 299,999","- Jalan Jelawat 2, Taman Ikan Emas, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (22h ago)",750 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/putra-suria-residence-for-sale-by-luff-lee-60363357
"RM 338,000","Jalan Desa Cheras, Alam Damai, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (22h ago)",995 sqft,3 Beds,2 Baths,Completion: 2017,Leasehold,https://www.propertyguru.com.my/property-listing/residensi-alam-damai-pr1ma-alam-damai-for-sale-by-azli-ibrahim-60363309
"RM 680,000","Jalan Sibu, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (22h ago)","1,200 sqft",3 Beds,2 Baths,Completion: 2024,Leasehold,https://www.propertyguru.com.my/property-listing/baron-residence-lake-city-for-sale-by-eddy-hong-60363276
"RM 500,000","8 Jalan Cendana, KLCC, KL City Centre, Kuala Lumpur","Listed on Aug 14, 2025 (22h ago)",500 sqft,1 Bed,1 Bath,Completion: 2015,Leasehold,https://www.propertyguru.com.my/property-listing/mercu-summer-suites-for-sale-by-kweenie-chong-60363207
"RM 450,000","Jalan Desa Cheras, Alam Damai, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (22h ago)","1,048 sqft",3 Beds,2 Baths,Completion: 2017,Leasehold,https://www.propertyguru.com.my/property-listing/residensi-alam-damai-pr1ma-alam-damai-for-sale-by-syahrim-naim-60363202
"RM 300,000","- Jalan Taman Seri Sentosa, Taman Sri Sentosa, Jalan Klang Lama (Old Klang Road), Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",825 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/pinang-1b-gallery-1e-for-sale-by-darren-khoo-60042965
"RM 550,000","Jalan Lingkaran Tengah 2, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",850 sqft,3 Beds,2 Baths,Completion: 2024,Leasehold,https://www.propertyguru.com.my/property-listing/m-luna-for-sale-by-jasmine-ong-60363116
"RM 325,000","- Off Lorong D1/5 Desa Aman Puri, Desa Aman Puri, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",655 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/desa-satu-for-sale-by-henry-teoh-60363119
"RM 320,000","- Off Lorong D1/5 Desa Aman Puri, Desa Aman Puri, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",655 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/desa-satu-for-sale-by-henry-teoh-60363105
"RM 520,000","Jalan Lingkaran Tengah 2, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",850 sqft,3 Beds,2 Baths,Completion: 2024,Leasehold,https://www.propertyguru.com.my/property-listing/m-luna-for-sale-by-jasmine-ong-60363087
"RM 310,000","Jalan 19/32,Taman Jinjang Baru, Jinjang, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",850 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/sri-jinjang-for-sale-by-bc-tan-60363061
"RM 550,000","Jalan 1/48g, Sentul, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",958 sqft,3 Beds,2 Baths,Completion: 2023,Freehold,https://www.propertyguru.com.my/property-listing/vista-sentul-residences-for-sale-by-kai-kwang-wan-500024385
"RM 325,000","- Off Lorong D1/5 Desa Aman Puri, Desa Aman Puri, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",655 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/desa-satu-for-sale-by-lee-soo-bee-60363029
"RM 320,000","- Off Lorong D1/5 Desa Aman Puri, Desa Aman Puri, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",655 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/desa-satu-for-sale-by-lee-soo-bee-60363016
"RM 325,000","- Off Lorong D1/5 Desa Aman Puri, Desa Aman Puri, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",655 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/desa-satu-for-sale-by-lisa-low-60363004
"RM 320,000","- Off Lorong D1/5 Desa Aman Puri, Desa Aman Puri, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",655 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/desa-satu-for-sale-by-lisa-low-60362991
"RM 802,800","Papyrus North Kiara Sales Gallery No.3, Jalan Dutamas Dahlia, Mont Kiara, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)","1,141 sqft",4 Beds,3 Baths,Completion: 2028,Freehold,https://www.propertyguru.com.my/property-listing/papyrus-north-kiara-for-sale-by-sze-yin-500024363
"RM 673,000","Jalan Sibu, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)","1,197 sqft",4 Beds,3 Baths,Completion: 2024,Leasehold,https://www.propertyguru.com.my/property-listing/baron-residence-lake-city-for-sale-by-cc-hong-43404885
"RM 330,000","366 Jalan Sungai Besi, Taman Tasik Pinggiran, Sungai Besi, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",731 sqft,2 Beds,1 Bath,Completion: 2015,Freehold,https://www.propertyguru.com.my/property-listing/central-residence-sungai-besi-for-sale-by-jaden-yap-60362945
"RM 677,300","Jalan Sibu, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)","1,170 sqft",4 Beds,3 Baths,Completion: 2024,Leasehold,https://www.propertyguru.com.my/property-listing/baron-residence-lake-city-for-sale-by-cc-hong-43404785
"RM 259,000","- Jalan Sri Permaisuri 3, Bandar Sri Permaisuri, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",730 sqft,3 Beds,2 Baths,Completion: 2002,Leasehold,https://www.propertyguru.com.my/property-listing/pangsapuri-cemara-for-sale-by-chris-sun-41893461
"RM 197,000","- Jalan Kerinchi, Pantai Dalam, Pantai, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",441 sqft,Studio,1 Bath,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/vista-angkasa-for-sale-by-chris-sun-37167773
"RM 380,000","- Jalan 14/155C, Bukit Jalil, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)",923 sqft,3 Beds,2 Baths,Completion: 1998,Freehold,https://www.propertyguru.com.my/property-listing/jalil-damai-apartments-for-sale-by-samantha-han-43121897
"RM 320,000","Jalan Impian Indah, Bukit Jalil, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)","1,001 sqft",3 Beds,2 Baths,Completion: 2022,Leasehold,https://www.propertyguru.com.my/property-listing/ppa1m-mercu-jalil-for-sale-by-jamie-loke-60362800
"RM 406,000","Platinum South Valley, Bandar Tasik Selatan, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",947 sqft,3 Beds,2 Baths,Completion: 2028,Leasehold,https://www.propertyguru.com.my/property-listing/psv-2-residences-for-sale-by-vayne-toh-500024165
"RM 290,000","- Jalan Sri Permaisuri 3, Bandar Sri Permaisuri, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",730 sqft,3 Beds,2 Baths,Completion: 2002,Leasehold,https://www.propertyguru.com.my/property-listing/pangsapuri-cemara-for-sale-by-shann-wong-41109034
"RM 400,500","225 Jalan Ampang, Taman U Thant,, Ampang Hilir, Ampang, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,528 sqft",3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/megan-ambassy-for-sale-by-elise-tan-60362642
"RM 382,000","Residensi Pandanmas Kampung Indian Settlemen, Kampung Pandan, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",900 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/residensi-pandanmas-2-for-sale-by-siew-yoong-60362544
"RM 269,000","- Jalan Palong, Taman Miharja,, Taman Miharja, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",800 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/miharja-lrt-maluri-for-sale-by-perry-tai-500024004
"RM 788,000","- Jalan Bukit Kiara, Mont Kiara, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,375 sqft",3 Beds,2 Baths,Completion: 1993,Freehold,https://www.propertyguru.com.my/property-listing/mont-kiara-pines-for-sale-by-khor-js-60314173
"RM 1,200,000","Bangsar Baru, Bangsar, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,400 sqft",3 Beds,3 Baths,Apartment,,https://www.propertyguru.com.my/property-listing/the-lantern-bangsar-for-sale-by-jyan-wong-39615051
"RM 175,000","- Jalan Taman Seri Sentosa, Taman Sri Sentosa,, Taman Sri Sentosa, Jalan Klang Lama (Old Klang Road), Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",619 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/sri-sentosa-ac4-for-sale-by-samuel-lay-500023818
"RM 288,000","- Lorong Ikan Emas, Taman Ikan Emas, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",820 sqft,3 Beds,1 Bath,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/pangsapuri-indah-mas-for-sale-by-kian-leap-43436152
"RM 280,000","- Jalan Jelawat 2, Taman Ikan Emas, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",748 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/putra-suria-residence-for-sale-by-kian-leap-60007248
"RM 300,000","- Jalan Jelawat 2, Taman Ikan Emas, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",748 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/putra-suria-residence-for-sale-by-kian-leap-42809594
"RM 380,000","Jalan 1D/6 Jalan 1D/6, Taman Setapak Indah, Taman Setapak Indah, Setapak, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",900 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/indah-apartments-for-sale-by-abid-sabarudin-500023700
"RM 1,400,000","Jalan Bangsar, KL Eco City, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,119 sqft",2 Beds,2 Baths,Completion: 2013,Leasehold,https://www.propertyguru.com.my/property-listing/vogue-suites-one-for-sale-by-mike-tung-38986943
"RM 680,000","3 Jalan Aman, KLCC, KL City Centre, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",850 sqft,2 Beds,2 Baths,Completion: 2009,Freehold,https://www.propertyguru.com.my/property-listing/myhabitat-for-sale-by-mike-tung-25088375
"RM 1,700,000","Jalan Tun Razak, KLCC, KL City Centre, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","2,315 sqft",5 Beds,4 Baths,Completion: 2007,Freehold,https://www.propertyguru.com.my/property-listing/dua-residency-for-sale-by-j-chee-42204830
"RM 350,000","- Jalan 2/91A, Taman Shamelin Perkasa, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,047 sqft",3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/shamelin-bestari-for-sale-by-j-chee-42374592
"RM 130,000","Jalan 8/40, Segambut, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",750 sqft,2 Beds,1 Bath,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/greenview-apartment-for-sale-by-angeline-ooi-40424577
"RM 165,000","Jalan 8/40, Segambut, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",788 sqft,2 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/greenview-apartment-for-sale-by-angeline-ooi-40262010
"RM 195,000","Jalan 8/40, Segambut, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",850 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/greenview-apartment-for-sale-by-angeline-ooi-40262000
"RM 205,000","Jalan 8/40, Segambut, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",850 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/greenview-apartment-for-sale-by-angeline-ooi-40261998
"RM 300,000","Jalan Langkawi, Setapak, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",926 sqft,3 Beds,2 Baths,Completion: 2019,Freehold,https://www.propertyguru.com.my/property-listing/residensi-platinum-teratai-for-sale-by-mint-ong-60361755
"RM 298,000","- Jalan Jelawat 2, Taman Ikan Emas, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",750 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/putra-suria-residence-for-sale-by-edwin-ng-500023441
"RM 300,000","- Jalan Jelawat 2, Taman Ikan Emas, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",750 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/putra-suria-residence-for-sale-by-edwin-ng-500023428
"RM 750,000","- Jalan Choo Cheng Khay, Kampung Attap, Kuala Lumpur, KLCC, KL City Centre, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,654 sqft",4 Beds,3 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/merdeka-view-apartment-for-sale-by-bh-tieh-40203916
"RM 280,000","Taman Sungai Besi, Salak Selatan, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",882 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/taman-sungai-besi-for-sale-by-terence-goh-39646387
"RM 275,000","No. 2 Jalan Terolak 6, Jalan Kuching, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,222 sqft",3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/sri-intan-2-for-sale-by-vyin-lim-500023378
"RM 320,000","Jalan Impian Indah, Bukit Jalil, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,001 sqft",3 Beds,2 Baths,Completion: 2022,Leasehold,https://www.propertyguru.com.my/property-listing/ppa1m-mercu-jalil-for-sale-by-gary-chow-41462252
"RM 160,000","- Jalan Kerinchi, Pantai Dalam, Pantai, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",400 sqft,1 Bed,1 Bath,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/vista-angkasa-for-sale-by-dr-shahril-nizam-42973587
"RM 1,600,000","Jalan Tun Razak, KLCC, KL City Centre, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","2,315 sqft",4 Beds,5 Baths,Completion: 2007,Freehold,https://www.propertyguru.com.my/property-listing/dua-residency-for-sale-by-joshua-tan-42353158
"RM 450,000","Suria @ North Kiara Jalan 30/38a, Segambut, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",713 sqft,2 Beds,2 Baths,Completion: 2018,Freehold,https://www.propertyguru.com.my/property-listing/suria-north-kiara-for-sale-by-peggy-wong-60361382
"RM 380,000","Jalan Impian Indah, Bukit Jalil, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,000 sqft",3 Beds,2 Baths,Completion: 2022,Leasehold,https://www.propertyguru.com.my/property-listing/ppa1m-mercu-jalil-for-sale-by-elvis-ho-43423274
"RM 488,000","Platinum South Valley, Bandar Tasik Selatan, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",947 sqft,3 Beds,2 Baths,Completion: 2028,Leasehold,https://www.propertyguru.com.my/property-listing/psv-2-residences-for-sale-by-jimmy-chiam-43170150
"RM 275,000","- Jalan 1/133, Taman Sri Sentosa, Jalan Klang Lama (Old Klang Road), Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,011 sqft",3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/sentosa-court-for-sale-by-wl-wan-42875435
"RM 280,000","Jalan Tasik Permaisuri 2, Bandar Sri Permaisuri, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",859 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/the-lumayan-apartment-for-sale-by-wl-wan-43270350
"RM 260,000","- Jalan 3 / 48A, Sentul, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",886 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/menara-orkid-for-sale-by-wl-wan-42739567
"RM 225,000","Jalan 2/125, Desa Petaling, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",960 sqft,3 Beds,2 Baths,Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/bukit-winner-winner-heights-for-sale-by-wl-wan-43369386
"RM 150,000","- Jalan 1A, Taman Segar, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",600 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/segar-ria-for-sale-by-wl-wan-60072283
"RM 350,000","Jalan 1/38g, Segambut, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",997 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/bukit-segambut-apartment-for-sale-by-wl-wan-43423174
"RM 315,000","72A No. 72A, Jalan 2/48A, Sentul, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","1,000 sqft",3 Beds,2 Baths,Completion: 2006,Leasehold,https://www.propertyguru.com.my/property-listing/melur-apartment-for-sale-by-wl-wan-60069087
"RM 150,000","- Off Lorong D1/5 Desa Aman Puri, Desa Aman Puri, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",650 sqft,3 Beds,2 Baths,Apartment,Freehold,https://www.propertyguru.com.my/property-listing/desa-satu-for-sale-by-wl-wan-60249465
"RM 298,000","Jalan Sibu, Kepong, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)",547 sqft,1 Bed,1 Bath,Completion: 2024,Leasehold,https://www.propertyguru.com.my/property-listing/baron-residence-lake-city-for-sale-by-kenny-peck-43087935
