Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Property Type,Tenure,URL
"RM 4,750,000","Pusat Bandar Damansara, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","4,500 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/damansara-heights-for-sale-by-kim-chia-43084047
"RM 13,500,000","Jalan Kiara 2, Mont Kiara, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","7,200 sqft (floor),",5 Beds+1,5 Baths,Completion: 2008,Freehold,https://www.propertyguru.com.my/property-listing/the-residence-for-sale-by-ping-shin-500025988
"RM 14,500,000","Jalan Simpoh, Country Heights Damansara, KL City Centre, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","15,000 sqft (floor),",10 Beds,10 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-country-heights-damansara-for-sale-by-how-kiet-khoo-60365224
"RM 5,000,000","Danau Desa, Taman Desa, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","3,000 sqft (floor),",3 Beds,3 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/taman-desa-for-sale-by-kweenie-chong-43281803
"RM 9,300,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","13,000 sqft (floor),",7 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/freehold-bungalow-with-fully-furnished-for-sale-by-jen-lau-28825197
"RM 9,000,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","6,383 sqft (floor),",8 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/first-class-hidden-jewel-for-sale-by-jen-lau-42084198
"RM 9,900,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","8,100 sqft (floor),",5 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/instantly-appealing-perfect-3-storey-new-design-bungalow-for-sale-for-sale-by-jen-lau-40520345
"RM 9,000,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","8,605 sqft (floor),",5 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/brand-new-stunning-serenity-with-spectacular-view-for-sale-by-jen-lau-30925747
"RM 9,000,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","8,605 sqft (floor),",5 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/brand-new-stunning-serenity-with-spectacular-view-for-sale-by-jen-lau-29388277
"RM 13,500,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","9,551 sqft (floor),",6 Beds,7 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/first-class-hidden-jewel-for-sale-by-jen-lau-24407918
"RM 13,800,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","12,000 sqft (floor),",5 Beds,9 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/damansara-heights-ultra-modern-interior-bungalow-for-sale-for-sale-by-jen-lau-60282939
"RM 11,250,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","8,000 sqft (floor),",6 Beds,7 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/superb-brand-new-masterpiece-with-garden-for-sale-by-jen-lau-27211253
"RM 13,500,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","12,000 sqft (floor),",9 Beds,9 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/brand-new-bungalow-with-garden-and-lift-for-sale-by-jen-lau-31878315
"RM 12,000,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","8,000 sqft (floor),",9 Beds,9 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/character-and-charm-gated-guarded-seri-beringin-bungalow-with-modern-style-for-sale-by-jen-lau-42270492
"RM 10,800,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","7,000 sqft (floor),",6 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/discover-serenity-your-family-s-perfect-bungalow-for-sale-by-jen-lau-34578470
