Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Property Type,Tenure,URL
"RM 1,760,000","Bandar Sungai Long, Selangor","Listed on Aug 11, 2025 (3d ago)","3,568 sqft (floor),",6 Beds,6 Baths,Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/bukit-sungai-long-2-for-sale-by-shanny-tan-42239834
"RM 1,400,000","Bukit Jelutong, Shah Alam, Selangor","Listed on Aug 11, 2025 (3d ago)","3,443 sqft (floor),",5 Beds,5 Baths,Semi-Detached House,Leasehold,https://www.propertyguru.com.my/property-listing/2-storey-semi-d-60-x112-corner-shah-alam-u10-for-sale-by-jolie-tan-60031238
"RM 990,000","Bukit Jelutong, Shah Alam, Selangor","Listed on Aug 11, 2025 (3d ago)","2,258 sqft (floor),",4 Beds,3 Baths,Semi-Detached House,Leasehold,https://www.propertyguru.com.my/property-listing/new-launch-32-x65-2-storey-gardens-home-gated-guard-with-clubhouse-for-sale-by-jolie-tan-43026236
"RM 990,000","Setia Alam ( Anjung Sari), Setia Alam, Selangor","Listed on Aug 11, 2025 (3d ago)","2,258 sqft (floor),",4 Beds,3 Baths,Semi-Detached House,Leasehold,https://www.propertyguru.com.my/property-listing/15minto-setia-alam-32-x65-gardens-home-with-relaxing-landscape-clubhouse-facilities-for-sale-by-jolie-tan-43026045
"RM 1,630,000","Jalan Puncak Saujana 6/3, Kajang, Selangor","Listed on Aug 11, 2025 (4d ago)","4,600 sqft (floor),",7 Beds,7 Baths,Completion: 2017,Freehold,https://www.propertyguru.com.my/property-listing/saujana-1080-residences-for-sale-by-chin-sim-yok-60096533
"RM 1,450,000","Seksyen 9, Shah Alam, Selangor","Listed on Aug 11, 2025 (4d ago)","3,000 sqft (floor),",5 Beds,4 Baths,Semi-Detached House,,https://www.propertyguru.com.my/property-listing/section-9-semi-d-for-sale-seksyen-9-shah-alam-for-sale-by-leanne-chia-60331217
"RM 1,150,000","Bandar Mahkota Cheras, Cheras, Selangor","Listed on Aug 10, 2025 (4d ago)","4,000 sqft (floor),",7 Beds,6 Baths,Semi-Detached House,Leasehold,https://www.propertyguru.com.my/property-listing/mahkota-hill-bandar-mahkota-cheras-for-sale-by-shanny-tan-40916695
"RM 1,390,000","Jalan Taming Mutiara 1, Taming Mutiara, 43000 Bandar Baru Sungai Long, Selangor, Taming Mutiara, Bandar Sungai Long, Selangor","Listed on Aug 10, 2025 (5d ago)","3,300 sqft (floor),",5 Beds,6 Baths,Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/taman-taming-mutiara-bandar-sungai-long-for-sale-by-ali-idris-60340255
"RM 1,500,000","Jalan U17/18, Bukit Rahman Putra, Sungai Buloh, Selangor","Listed on Aug 10, 2025 (5d ago)","3,700 sqft (floor),",6 Beds,6 Baths,Completion: 2025,Freehold,https://www.propertyguru.com.my/property-listing/freehold-2-3-storey-semi-d-sungai-buloh-u17-for-sale-by-zoey-kher-37456712
"RM 1,300,000","Jalan Plumbum 7/103, Seksyen 7, Shah Alam, Selangor","Listed on Aug 09, 2025 (5d ago)","3,346 sqft (floor),",4 Beds,5 Baths,Semi-Detached House,Leasehold,https://www.propertyguru.com.my/property-listing/near-i-city-2-5-storey-semi-d-seksyen-7-shah-alam-for-sale-by-saiful-helmi-42986394
"RM 1,580,000","Jalan Taming Indah, Kajang, Selangor","Listed on Aug 09, 2025 (5d ago)","3,000 sqft (floor),",5 Beds,4 Baths,Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/taman-taming-indah-for-sale-by-aivan-ng-41935046
"RM 1,400,000","Bandar Sungai Long, Selangor","Listed on Aug 09, 2025 (6d ago)","2,500 sqft (floor),",4 Beds,4 Baths,Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/bukit-sungai-long-bandar-sungai-long-for-sale-by-shanny-tan-41824661
"RM 1,380,000","Bandar Seri Coalfields, Sungai Buloh, Selangor","Listed on Aug 09, 2025 (6d ago)","2,870 sqft (floor),",4 Beds,5 Baths,Completion: 2021,Freehold,https://www.propertyguru.com.my/property-listing/hampton-residences-for-sale-by-yeong-wan-chi-43263830
"RM 1,390,000","Bandar Sungai Long, Selangor","Listed on Aug 08, 2025 (6d ago)","3,243 sqft (floor),",5 Beds,6 Baths,Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/taming-mutiara-for-sale-by-shanny-tan-42767234
"RM 1,070,000","jalan hang nadim, Alam Impian, Shah Alam, Selangor","Listed on Aug 08, 2025 (6d ago)","1,967 sqft (floor),",4 Beds,4 Baths,Completion: 2026,Freehold,https://www.propertyguru.com.my/property-listing/shah-alam-for-sale-by-terence-yap-43276811
"RM 1,200,000","jalan hang nadim, Alam Impian, Shah Alam, Selangor","Listed on Aug 08, 2025 (6d ago)","2,400 sqft (floor),",5 Beds,5 Baths,Completion: 2025,Freehold,https://www.propertyguru.com.my/property-listing/alam-impian-for-sale-by-terence-yap-43168138
"RM 2,200,000","Jalan Wira Heights, Bandar Sungai Long, Selangor","Listed on Aug 08, 2025 (6d ago)","4,500 sqft (floor),",5 Beds,5 Baths,Completion: 2010,Freehold,https://www.propertyguru.com.my/property-listing/wira-heights-for-sale-by-shanny-tan-43317117
"RM 1,800,000","Bukit Sungai Long, Bandar Sungai Long, Selangor","Listed on Aug 08, 2025 (6d ago)","5,600 sqft (floor),",8 Beds,6 Baths,Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/bukit-sungai-long-for-sale-by-shanny-tan-41655267
"RM 2,500,000","Persiaran Jade Hills Utama, Jade Hills, Kajang, Selangor","Listed on Aug 08, 2025 (6d ago)","5,250 sqft (floor),",6 Beds,6 Baths,Completion: 2009,Freehold,https://www.propertyguru.com.my/property-listing/jade-hills-for-sale-by-san-mc-60339912
"RM 1,580,000","Jalan Indah, Taman Taming Indah, Bandar Sungai Long, Selangor","Listed on Aug 08, 2025 (6d ago)","2,610 sqft (floor),",5 Beds,4 Baths,Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/taman-taming-indah-1-bandar-sungai-long-for-sale-by-shanny-tan-38009049
"RM 3,200,000","JALAN BK 8/1D, Taman Kinrara, Bandar Kinrara, Selangor","Listed on Aug 15, 2025 (41m ago)","3,324 sqft (floor),",5 Beds,5 Baths,Completion: 2024,Freehold,https://www.propertyguru.com.my/property-listing/theara-1-bk-8-for-sale-by-vincent-ramiah-40440363
"RM 1,380,000","Jalan BK 4/6, Taman Kinrara, Bandar Kinrara, Selangor","Listed on Aug 15, 2025 (48m ago)","2,450 sqft (floor),",4 Beds,3 Baths,Completion: 1997,Freehold,https://www.propertyguru.com.my/property-listing/bk4-bandar-kinrara-4-for-sale-by-chai-my-43066210
"RM 3,350,000","jALAN BK 8/2, Taman Kinrara, Bandar Kinrara, Selangor","Listed on Aug 15, 2025 (3h ago)","4,200 sqft (floor),",5 Beds,5 Baths,Completion: 2025,Freehold,https://www.propertyguru.com.my/property-listing/anggun-villa-1-for-sale-by-vincent-ramiah-39945996
"RM 696,600","Saujana Rawang, Rawang, Selangor","Listed on Aug 15, 2025 (6h ago)","2,799 sqft (floor),",5 Beds,6 Baths,Completion: 2017,Leasehold,https://www.propertyguru.com.my/property-listing/alcedo-saujana-rawang-for-sale-by-jamie-loke-60364657
"RM 1,350,000","Jalan GP 3/6, Batu Caves, Selangor","Listed on Aug 14, 2025 (20h ago)","3,600 sqft (floor),",6 Beds,3 Baths,Semi-Detached House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-gombak-permai-for-sale-by-zull-ariffin-60119379
"RM 3,411,900","Selangor Polo & Country Club,Jalan Polo 10/3, Selangor Polo Residency, Kota Damansara, Selangor","Listed on Aug 14, 2025 (21h ago)","7,500 sqft (floor),",5 Beds,3 Baths,Semi-Detached House,,https://www.propertyguru.com.my/property-listing/selangor-polo-residency-kota-damansara-for-sale-by-p-m-chan-42754615
"RM 1,290,000","Lestari Perdana, Seri Kembangan, Selangor","Listed on Aug 14, 2025 (21h ago)","2,600 sqft (floor),",5 Beds,5 Baths,Semi-Detached House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-lestari-perdana-for-sale-by-kent-hui-lau-42905565
"RM 1,845,000","Jalan Beverly Heights, Ampang Jaya, Ampang, Selangor","Listed on Aug 14, 2025 (1d ago)","5,000 sqft (floor),",7 Beds,8 Baths,Completion: 2010,Leasehold,https://www.propertyguru.com.my/property-listing/beverly-heights-for-sale-by-kay-nizham-41860786
"RM 1,750,000","Jalan Beverly Heights, Ampang Jaya, Ampang, Selangor","Listed on Aug 14, 2025 (1d ago)","3,400 sqft (floor),",5 Beds,5 Baths,Completion: 2010,Leasehold,https://www.propertyguru.com.my/property-listing/beverly-heights-for-sale-by-kay-nizham-33366355
"RM 573,900","Persiaran Setia Indah, Shah Alam, Selangor","Listed on Aug 14, 2025 (1d ago)","1,410 sqft (floor),",4 Beds,2 Baths,Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/setia-alam-for-sale-by-marcus-tan-60191676
"RM 3,300,000","Jalan Menteri U1/84, Glenmarie, Selangor","Listed on Aug 13, 2025 (1d ago)","4,389 sqft (floor),",5 Beds,6 Baths,Completion: 2014,Freehold,https://www.propertyguru.com.my/property-listing/temasya-anggun-temasya-glenmarie-for-sale-by-darren-ng-60177828
"RM 1,200,000","Jalan Pulau Tioman U10/95,Seksyen U10, Shah Alam, Selangor","Listed on Aug 13, 2025 (1d ago)","3,300 sqft",6 Beds,5 Baths,Semi-Detached House,,https://www.propertyguru.com.my/property-listing/greenhill-residence-for-sale-by-fazie-noor-43297548
"RM 950,000","Bandar Seri Putra, Bangi, Selangor","Listed on Aug 13, 2025 (1d ago)","2,500 sqft (floor),",6 Beds,5 Baths,Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/double-storey-semi-d-anjung-suasana-bandar-seri-putra-bangi-for-sale-by-fazie-noor-60027301
"RM 2,000,000","Putra Heights, Subang Jaya, Selangor","Listed on Aug 13, 2025 (2d ago)","6,388 sqft (floor),",5 Beds,7 Baths,Completion: 2016,Freehold,https://www.propertyguru.com.my/property-listing/kingsley-hills-putra-heights-for-sale-by-darren-ng-60198065
"RM 1,130,000.00","Jalan Bestari 3C, Klang, Selangor","Listed on Aug 13, 2025 (2d ago)","2,650 sqft (floor),",5 Beds,4 Baths,Completion: 2025,Freehold,https://www.propertyguru.com.my/property-listing/canary-garden-bandar-bestari-for-sale-by-john-teo-38080552
"RM 1,480,000","Jalan Bestari 2F, Bandar Bestari 41200 Klang, Klang, Selangor","Listed on Aug 13, 2025 (2d ago)","3,034 sqft (floor),",6 Beds,5 Baths,Completion: 2023,Freehold,https://www.propertyguru.com.my/property-listing/semi-d-house-at-klang-for-sale-by-john-teo-40553272
"RM 1,400,000","Taman Pinggiran Pelangi Fasa 2, Rawang, Selangor","Listed on Aug 13, 2025 (2d ago)","2,500 sqft (floor),",4 Beds,3 Baths,Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/corner-lot-semi-detached-taman-pinggiran-pelangi-for-sale-by-shaun-s-shahrome-60356545
"RM 1,000,000","Jalan Aman Perdana, Kapar, Selangor","Listed on Aug 13, 2025 (2d ago)","3,509 sqft",4 Beds,2 Baths,Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/taman-aman-perdana-for-sale-by-shaun-s-shahrome-60337299
"RM 1,200,000","2 Sty Semi D in Bandar Tun Hussein Onn, Bandar Tun Hussein Onn, Cheras, Selangor","Listed on Aug 12, 2025 (2d ago)","2,500 sqft (floor),",5 Beds,4 Baths,Semi-Detached House,,https://www.propertyguru.com.my/property-listing/bandar-tun-hussein-onn-for-sale-by-angel-ng-60269279
"RM 705,000","Lowest Priced Cluster Semi D 36x78, Setia Ecohill, Semenyih, Selangor","Listed on Aug 12, 2025 (2d ago)","2,808 sqft (floor),",4 Beds,4 Baths,Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/setia-ecohill-1-for-sale-by-jesslyn-lee-60130953
"RM 1,550,000","Jalan Alam Sari, Bangi, Selangor","Listed on Aug 12, 2025 (3d ago)","3,118 sqft (floor),",4 Beds,5 Baths,Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/alam-sari-for-sale-by-bilya-ariff-43305260
"RM 1,550,000","Verdale Alam Sari Bangi, Alam Sari, Bangi, Selangor","Listed on Aug 12, 2025 (3d ago)","3,118 sqft (floor),",4 Beds,5 Baths,Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/verdale-for-sale-by-bilya-ariff-42505934
