Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Property Type,Tenure,URL
"RM 210,000","- Jalan Metro 1 Kepong, Metro Prima, Kepong, Kuala Lumpur","Listed on Aug 12, 2025 (3d ago)",650 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/mutiara-magna-for-sale-by-harun-osman-60352973
"RM 380,000","Jalan 1/27C, Seksyen 5 Wangsa Maju, Wangsa Maju, Kuala Lumpur","Listed on Aug 12, 2025 (3d ago)","1,055 sqft",3 Beds,2 Baths,Completion: 2013,Leasehold,https://www.propertyguru.com.my/property-listing/waizuri-1-for-sale-by-ck-wong-60273817
"RM 240,000","Persiaran Segar, Taman Segar, Taman Bukit Segar, Cheras, Kuala Lumpur","Listed on Aug 12, 2025 (3d ago)",743 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/taman-segar-for-sale-by-ali-idris-60349759
"RM 170,888","Jalan 5/27a Seksyen 4, Wangsa Maju, Wangsa Maju, Kuala Lumpur","Listed on Aug 12, 2025 (3d ago)",580 sqft,2 Beds,1 Bath,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/seksyen-4-wangsa-maju-flat-block-c-for-sale-by-stanley-long-60080352
"RM 400,000","Jalan Hujan Rahmat, Jalan Klang Lama (Old Klang Road), Kuala Lumpur","Listed on Aug 12, 2025 (3d ago)","1,432 sqft",3 Beds,2 Baths,Flat,Freehold,https://www.propertyguru.com.my/property-listing/overseas-union-garden-taman-oug-for-sale-by-kent-fatt-60352651
"RM 200,000","Jalan 5/27A (And 11 Others), Wangsa Maju, Kuala Lumpur","Listed on Aug 12, 2025 (3d ago)",527 sqft,2 Beds,1 Bath,Flat,Freehold,https://www.propertyguru.com.my/property-listing/seksyen-4-wangsa-maju-flat-for-sale-by-doris-tee-43398518
"RM 250,000","Jalan 5/27a Seksyen 4, Wangsa Maju, Wangsa Maju, Kuala Lumpur","Listed on Aug 12, 2025 (3d ago)",527 sqft,2 Beds,1 Bath,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/seksyen-4-wangsa-maju-flat-block-a-for-sale-by-doris-tee-43398617
"RM 180,000","Jalan Madrasah Lorong Sentosa, Setapak, Kuala Lumpur","Listed on Aug 11, 2025 (3d ago)",560 sqft,2 Beds,1 Bath,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/perumahan-awam-seri-langkawi-1-for-sale-by-sameerah-danial-500016859
"RM 230,000","Jalan 4/27a, Seksyen 2 Wangsa Maju, Wangsa Maju, Kuala Lumpur","Listed on Aug 11, 2025 (3d ago)",710 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/seksyen-2-wangsa-maju-flat-for-sale-by-alex-loh-60292868
"RM 240,000","Jalan Matang 2, Off Jalan Kuching, Jalan Kuching, Kuala Lumpur","Listed on Aug 11, 2025 (4d ago)",775 sqft,3 Beds,2 Baths,Flat,Freehold,https://www.propertyguru.com.my/property-listing/taman-sri-kuching-for-sale-by-bryan-cho-60022492
"RM 175,000","Taman Intan Baiduri, Batu Caves, Kuala Lumpur","Listed on Aug 11, 2025 (4d ago)",646 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/taman-intan-baiduri-for-sale-by-sam-yee-41029979
"RM 200,000","Jalan 5/27a Seksyen 4, Wangsa Maju, Wangsa Maju, Kuala Lumpur","Listed on Aug 11, 2025 (4d ago)",527 sqft,2 Beds,1 Bath,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/seksyen-4-wangsa-maju-flat-block-a-for-sale-by-sam-yee-39664098
"RM 750,000","Jalan 2/6, Taman Setapak Indah, Setapak, Kuala Lumpur","Listed on Aug 11, 2025 (4d ago)","1,700 sqft (floor),",5 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/taman-setapak-indah-for-sale-by-shafiq-muttalib-500016010
"RM 225,000","Seksyen 10, Wangsa Maju, Kuala Lumpur","Listed on Aug 11, 2025 (4d ago)",527 sqft,2 Beds,1 Bath,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/seksyen-10-wangsa-maju-for-sale-by-muin-mn-60349226
"RM 210,000","- Jalan Taman Melati 1/5, 53100 Setapak, WP Kuala Lu, Taman Melati, Setapak, Kuala Lumpur","Listed on Aug 11, 2025 (4d ago)",581 sqft,2 Beds,1 Bath,Flat,Freehold,https://www.propertyguru.com.my/property-listing/sri-tioman-ii-for-sale-by-ching-hong-lim-60348580
"RM 165,000","Jalan 2/23d Off Jalan Genting Klang, Danau Kota, Setapak, Setapak, Kuala Lumpur","Listed on Aug 11, 2025 (4d ago)",700 sqft,3 Beds,1 Bath,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/danau-kota-flat-for-sale-by-alan-lee-60031942
"RM 210,000","Jalan Tasik Selatan 22, Bandar Tasik Selatan, Kuala Lumpur","Listed on Aug 11, 2025 (4d ago)",650 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/bandar-tasik-selatan-low-cost-for-sale-by-suhana-abdullah-sani-60219973
"RM 298,000","Jalan 2/146 Jalan 2/146, Taman Desa Tasek, Bandar Tasik Selatan, Kuala Lumpur","Listed on Aug 11, 2025 (4d ago)",895 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/desa-tasik-fasa-1a-for-sale-by-hl-lau-60254452
"RM 225,000","Seksyen 10, Wangsa Maju, Kuala Lumpur","Listed on Aug 11, 2025 (4d ago)",527 sqft,2 Beds,1 Bath,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/seksyen-10-wangsa-maju-for-sale-by-azli-ibrahim-60348165
