Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Property Type,Tenure,URL
"RM 169,000","Jalan PJS 5/12 Off Jalan PJS 5/1, Desa Mentari, PJS 5, Petaling Jaya, Selangor","Listed on Aug 14, 2025 (1d ago)",667 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/desa-mentari-flat-block-3-for-sale-by-jayden-lee-60214262
"RM 160,000","22 Jalan Selekoh 8/2b, Seksyen 8, Shah Alam, Selangor","Listed on Aug 14, 2025 (1d ago)",592 sqft,2 Beds,1 Bath,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/flat-pkns-seksyen-8-for-sale-by-abby-woo-60119634
"RM 135,000","Jalan PJS 2, Petaling Jaya, Selangor","Listed on Aug 14, 2025 (1d ago)",650 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/desa-mentari-pjs-2-for-sale-by-wl-wan-42925866
"RM 120,000","Jalan SP 3/1, Saujana Puchong, Puchong, Selangor","Listed on Aug 14, 2025 (1d ago)",650 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/seri-sentosa-for-sale-by-wl-wan-42876394
"RM 150,000","- Jalan Kinrara 6F, Bandar Kinrara, Selangor","Listed on Aug 14, 2025 (1d ago)",680 sqft,3 Beds,2 Baths,Flat,Freehold,https://www.propertyguru.com.my/property-listing/enggang-apartment-for-sale-by-wl-wan-43458879
"RM 135,000","Jalan Timun 24/1, Seksyen 24, Shah Alam, Selangor","Listed on Aug 14, 2025 (1d ago)",592 sqft,2 Beds,1 Bath,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/pkns-seksyen-24-for-sale-by-wl-wan-60038522
"RM 155,000","Jalan Nuri 7/4, Kota Damansara, Selangor","Listed on Aug 14, 2025 (1d ago)",650 sqft,2 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/gugusan-kekwa-for-sale-by-wl-wan-60324208
"RM 450,000","Klang, Selangor","Listed on Aug 14, 2025 (1d ago)","1,184 sqft",3 Beds,2 Baths,Flat,,https://www.propertyguru.com.my/property-listing/ken-rimba-condominium-1-for-sale-by-anil-benedict-500023107
"RM 180,000","- Persiaran Meranti, Bandar Sri Damansara, Selangor","Listed on Aug 14, 2025 (1d ago)",650 sqft,3 Beds,2 Baths,Flat,Freehold,https://www.propertyguru.com.my/property-listing/pangsapuri-sri-meranti-for-sale-by-wl-wan-60324272
"RM 280,000","- Jalan Wawasan 4/12, Taman Wawasan, Puchong, Selangor","Listed on Aug 14, 2025 (1d ago)",900 sqft,3 Beds,2 Baths,Flat,Freehold,https://www.propertyguru.com.my/property-listing/pangsapuri-saraka-for-sale-by-wl-wan-43242153
"RM 170,000","Jalan Plumbum 7/95, Seksyen 7, Seksyen 7, Shah Alam, Selangor","Listed on Aug 14, 2025 (1d ago)",650 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/flat-pkns-section-7-for-sale-by-wl-wan-60113304
"RM 150,000","3 Jalan Pandan Indah 3, Pandan Indah, Ampang, Selangor","Listed on Aug 14, 2025 (1d ago)",592 sqft,3 Beds,1 Bath,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/flat-pandan-indah-3-3-for-sale-by-lincoln-tan-60360899
"RM 200,000","Jalan Bakawali Jalan PH 4/1, Puchong, Selangor","Listed on Aug 14, 2025 (1d ago)",751 sqft,3 Beds,2 Baths,Flat,Freehold,https://www.propertyguru.com.my/property-listing/seri-jati-for-sale-by-joey-wong-37892276
"RM 245,000","Jalan Bakawali Jalan PH 4/1, Puchong, Selangor","Listed on Aug 14, 2025 (1d ago)",751 sqft,3 Beds,2 Baths,Flat,Freehold,https://www.propertyguru.com.my/property-listing/seri-jati-for-sale-by-joey-wong-39319057
"RM 247,900","Hulu Langat, Selangor","Listed on Aug 14, 2025 (1d ago)","1,045 sqft",3 Beds,3 Baths,Completion: 2025,Freehold,https://www.propertyguru.com.my/property-listing/residensi-adelia-3-for-sale-by-augustine-nathan-60360550
"RM 170,000","Jalan Aman Perdana, Kapar, Selangor","Listed on Aug 13, 2025 (1d ago)",650 sqft,3 Beds,2 Baths,Flat,Freehold,https://www.propertyguru.com.my/property-listing/taman-aman-perdana-for-sale-by-ivy-por-60351927
"RM 198,000","Taman Bukit Teratai, Taman Bukit Teratai, Ampang, Selangor","Listed on Aug 13, 2025 (1d ago)",797 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/taman-bukit-teratai-for-sale-by-kc-khoo-60360098
"RM 150,000","Jalan Setia Murni U13/50, Setia Alam, Selangor","Listed on Aug 13, 2025 (1d ago)",650 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/pangsapuri-seroja-for-sale-by-muin-mn-60359896
"RM 123,000","- Jalan Bukit Segar Jaya, Cheras, Selangor","Listed on Aug 13, 2025 (1d ago)",665 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/cemara-for-sale-by-mac-chong-60359845
"RM 160,000","No. 1-1-1 Taman Rawang Mutiara, Rawang, Selangor","Listed on Aug 13, 2025 (1d ago)",700 sqft,3 Beds,2 Baths,Flat,Freehold,https://www.propertyguru.com.my/property-listing/taman-rawang-mutiara-for-sale-by-dave-tan-36907875
"RM 155,000","Jalan PJS 5/18, Taman Desaria, Petaling Jaya, Selangor","Listed on Aug 13, 2025 (1d ago)",650 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/desa-ria-flat-for-sale-by-harun-osman-60359338
"RM 150,000","Jalan Damai Indah 2, Taman Damai Indah, Cheras, Selangor","Listed on Aug 13, 2025 (1d ago)",603 sqft,2 Beds,1 Bath,Flat,Freehold,https://www.propertyguru.com.my/property-listing/damai-court-for-sale-by-devamuthan-tamilarasan-500021775
"RM 400,000","Jalan Keledang 24/2, Seksyen 24, Shah Alam, Selangor","Listed on Aug 13, 2025 (1d ago)","1,000 sqft (floor),",3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/seksyen-24-shah-alam-for-sale-by-jason-lim-500021516
"RM 400,000","Jalan Keledang 24/2, Seksyen 24, Shah Alam, Selangor","Listed on Aug 13, 2025 (2d ago)","1,000 sqft (floor),",3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/seksyen-24-shah-alam-for-sale-by-jason-lim-500021312
"RM 650,000","Jalan Dato Dagang 31 Taman Sentosa, Taman Sentosa, Klang, Selangor","Listed on Aug 13, 2025 (2d ago)","1,625 sqft (floor),",4 Beds,3 Baths,Flat,Freehold,https://www.propertyguru.com.my/property-listing/taman-sentosa-for-sale-by-louis-jq-500021256
"RM 180,000","Jalan Cahaya 18, Taman Cahaya Indah, Ampang Jaya, Ampang, Selangor","Listed on Aug 13, 2025 (2d ago)",660 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/taman-ampang-mewah-for-sale-by-elaine-chong-500021198
"RM 118,000","Jalan Kajang Prima 5 Jalan Kajang Prima 5 Off Jalan Semenyih, Kajang Prima, Kajang, Selangor","Listed on Aug 13, 2025 (2d ago)",650 sqft,3 Beds,2 Baths,Flat,Freehold,https://www.propertyguru.com.my/property-listing/pangsapuri-prima-cempaka-for-sale-by-amanda-wong-60358083
"RM 105,000","Rumah Pangsa 610 Jalan Pandan Indah 5/20, Pandan Indah, Ampang, Selangor","Listed on Aug 13, 2025 (2d ago)",580 sqft,2 Beds,1 Bath,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/pandan-indah-flat-rumah-pangsa-610-for-sale-by-keith-chew-60357720
"RM 120,000","Jalan Cempaka SD 12/4d, Bandar Sri Damansara, Selangor","Listed on Aug 13, 2025 (2d ago)",650 sqft,2 Beds,1 Bath,Flat,Freehold,https://www.propertyguru.com.my/property-listing/sri-cempaka-for-sale-by-keith-chew-60357700
"RM 160,000","Jalan PJS 6/5b Off Jalan Klang Lama, Desa Mentari, PJS 6, Petaling Jaya, Selangor","Listed on Aug 13, 2025 (2d ago)",657 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/desa-mentari-flat-block-5-for-sale-by-ilman-nahri-60357669
"RM 130,000","Jalan 13D, Ampang Jaya, Ampang, Selangor","Listed on Aug 13, 2025 (2d ago)",670 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/permai-court-2-for-sale-by-keith-chew-60357665
"RM 220,000","Jalan Angsana 8, Cheras, Selangor","Listed on Aug 13, 2025 (2d ago)",650 sqft,3 Beds,1 Bath,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/taman-bukit-angsana-for-sale-by-elaine-chong-500020850
"RM 180,000","Jalan PJS 5/18 Off Jalan Klang Lama, Desa Mentari, PJS 6, Petaling Jaya, Selangor","Listed on Aug 13, 2025 (2d ago)",652 sqft,3 Beds,2 Baths,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/desa-mentari-flat-block-8-for-sale-by-tan-chew-jiun-60101598
"RM 120,000","Taman Cheras Permai, Taman Cheras Permai, Cheras, Selangor","Listed on Aug 13, 2025 (2d ago)",530 sqft,2 Beds,1 Bath,Flat,Leasehold,https://www.propertyguru.com.my/property-listing/taman-cheras-permai-for-sale-by-alan-lee-42735251
