Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Property Type,Tenure,URL
"RM 1,240,000","Bandar Menjalara,Taman Bukit Maluri,Kepong, Bandar Menjalara, Kuala Lumpur","Listed on Aug 15, 2025 (52m ago)","2,200 sqft (floor),",4 Beds,3 Baths,Completion: 2000,Leasehold,https://www.propertyguru.com.my/property-listing/bandar-menjalara-for-sale-by-adan-soh-60366121
"RM 1,260,000","Jalan Prima Impian 2, Kampung Segambut Tengah, Segambut, Kuala Lumpur","Listed on Aug 15, 2025 (58m ago)","2,200 sqft (floor),",4 Beds,3 Baths,Completion: 2006,Freehold,https://www.propertyguru.com.my/property-listing/prima-impian-for-sale-by-adan-soh-60366085
"RM 850,000","Jalan Bukit Setiawangsa, Taman Setiawangsa, Setiawangsa, Kuala Lumpur","Listed on Aug 15, 2025 (1h ago)","1,600 sqft (floor),",3 Beds,3 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/taman-bukit-setiawangsa-for-sale-by-nuraishah-binti-mohamed-azmi-500025951
"RM 770,000","Taman Kok Lian, Jalan Kuching, Kuala Lumpur","Listed on Aug 15, 2025 (1h ago)","2,000 sqft (floor),",4 Beds,2 Baths,Completion: 2000,Freehold,https://www.propertyguru.com.my/property-listing/taman-city-for-sale-by-adan-soh-60366057
"RM 1,938,000","KL City Centre, Kuala Lumpur","Listed on Aug 15, 2025 (1h ago)","3,178 sqft",4 Beds,5 Baths,Completion: 2024,Freehold,https://www.propertyguru.com.my/property-listing/jalan-selesaria-1-for-sale-by-annie-chong-60365998
"RM 1,690,000","Jalan Seri Bukit Segambut 2, KL City Centre, Kuala Lumpur","Listed on Aug 15, 2025 (1h ago)","3,000 sqft (floor),",6 Beds,1 Bath,Completion: 2009,Freehold,https://www.propertyguru.com.my/property-listing/taman-seri-bukit-segambut-for-sale-by-adan-soh-60259312
"RM 1,300,000","Jalan Lang Perut Putih 7, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (1h ago)","2,200 sqft (floor),",4 Beds,3 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/taman-sri-bintang-for-sale-by-adan-soh-60259464
"RM 750,000","Taman Bukit Maluri, Taman Bukit Maluri, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (1h ago)","1,200 sqft (floor),",3 Beds,2 Baths,1-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/kepong-for-sale-by-adan-soh-60365990
"RM 638,000","Kuchai Lama, Kuala Lumpur, Kuala Lumpur","Listed on Aug 15, 2025 (1h ago)","1,400 sqft (floor),",3 Beds,2 Baths,Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/terraced-house-at-kuchai-lama-for-sale-by-adelyn-lee-60365941
"RM 1,400,000","Jalan Tiara, Bukit Jalil, Kuala Lumpur","Listed on Aug 15, 2025 (1h ago)","3,300 sqft (floor),",5 Beds,5 Baths,Completion: 2010,Freehold,https://www.propertyguru.com.my/property-listing/mutiara-bukit-jalil-for-sale-by-sean-ng-42934390
"RM 6,800,000","3 Jalan Intisari, Desa Parkcity, Kuala Lumpur","Listed on Aug 15, 2025 (1h ago)","4,306 sqft (floor),",5 Beds,6 Baths,Completion: 2013,Freehold,https://www.propertyguru.com.my/property-listing/casaman-for-sale-by-tian-liew-43389712
"RM 680,000","Keramat, Kuala Lumpur","Listed on Aug 15, 2025 (1h ago)","1,540 sqft (floor),",4 Beds,2 Baths,1-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/au-5-for-sale-by-mahirah-500026424
"RM 860,000","Taman Desa Tasek, Bandar Tasik Selatan, Kuala Lumpur","Listed on Aug 15, 2025 (1h ago)","2,500 sqft (floor),",5 Beds,4 Baths,2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/bandar-tasik-selatan-for-sale-by-mahirah-500026399
"RM 800,000","Jalan 11/27a, Seksyen 5 Wangsa Maju, Wangsa Maju, Kuala Lumpur","Listed on Aug 15, 2025 (1h ago)","2,800 sqft (floor),",4 Beds,3 Baths,2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/section-5-wangsa-maju-for-sale-by-absyarie-syafiq-shahrin-500026386
"RM 840,000","jalan b taman melawati, Taman Melawati, Ulu Kelang, Kuala Lumpur","Listed on Aug 15, 2025 (1h ago)","1,760 sqft",4 Beds,3 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/taman-melawati-jalan-b-2-sty-house-for-sale-by-king-wha-60365804
"RM 1,250,000","Taman Cheras, Taman Cheras, Cheras, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","2,500 sqft (floor),",6 Beds,5 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/taman-cheras-yulek-heights-for-sale-by-miriaem-lee-60365770
"RM 699,500","Most Luxury Resort Style Residence - Ready Move In, Mont Kiara, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","1,228 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/1200sqft-semi-d-condo-completed-ready-to-stay-3bedroom-north-kiara-for-sale-by-eddy-hong-60363810
"RM 750,000","Taman Danau Desa, Taman Desa, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","1,034 sqft",4 Beds,2 Baths,2-storey Terraced House,,https://www.propertyguru.com.my/property-listing/ready-to-move-in-condo-by-2026-free-furnished-0-d-p-extra-rebate-30-mid-valley-for-sale-by-berly-ting-60365775
"RM 798,000","Taman Overseas Union (Taman Oug), Jalan Klang Lama (Old Klang Road), Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","1,800 sqft (floor),",4 Beds,2 Baths,1.5-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/overseas-united-garden-for-sale-by-esharani-43286443
"RM 1,800,000","Taman Tun Dr Ismail, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","1,800 sqft (floor),",4 Beds,3 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/datuk-sulaiman-taman-tun-dr-ismail-for-sale-by-mahirah-500026318
"RM 698,000","Most Luxury Resort Style Residence - Ready Move In, Kampung Segambut Tengah, Segambut, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","1,221 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/north-kiara-completed-1200sqft-condo-view-actual-unit-free-downpayment-legal-fee-for-sale-by-eddy-hong-60363802
"RM 700,000","Most Luxury Resort Style Residence - Ready Move In, Metro Prima, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","1,166 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/1200sqft-semi-d-condo-completed-ready-to-stay-3bedroom-kepong-for-sale-by-eddy-hong-60363796
"RM 718,000","Most Luxury Resort Style Residence - Ready Move In, Mont Kiara, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","1,188 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/north-kiara-spacious-layout-resort-concept-residence-condo-for-sale-by-eddy-hong-60363790
"RM 697,000","Most Luxury Resort Style Residence - Ready Move In, Desa Sri Hartamas, Sri Hartamas, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","1,160 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/kepong-mrt-condo-5min-walk-low-density-residence-for-sale-by-eddy-hong-60363769
"RM 710,500","Most Luxury Resort Style Residence - Ready Move In, Bandar Baru Sentul, Sentul, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","1,188 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/kepong-completed-condo-low-density-280-units-for-sale-by-eddy-hong-60363735
"RM 709,000","Most Luxury Resort Style Residence - Ready Move In, Kampung Segambut Tengah, Segambut, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","1,156 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/luxury-north-kiara-condo-ready-to-move-in-handover-july-2025-for-sale-by-eddy-hong-60363739
"RM 706,800","Most Luxury Resort Style Residence - Ready Move In, Taman Sri Sinar, Segambut, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","1,188 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/kepong-fully-furnished-condo-view-actual-unit-3room2bat1storeroom-2carpark-1storage-for-sale-by-eddy-hong-60363760
"RM 590,000","Taman Keramat, Ulu Kelang, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","1,200 sqft (floor),",3 Beds,2 Baths,1-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-seri-keramat-au4-for-sale-by-fiza-ibrahim-60365730
"RM 570,000","Jalan Malinja 2, Taman Bunga Raya, Setapak, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","1,200 sqft (floor),",3 Beds,2 Baths,Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/taman-bunga-raya-for-sale-by-ivan-wong-500026286
"RM 360,000","Taman Cheras Indah, Ampang, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","700 sqft (floor),",2 Beds,2 Baths,2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-cheras-indah-for-sale-by-fiza-ibrahim-60365694
"RM 1,490,000","Sri Petaling, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","3,035 sqft",6 Beds,2 Baths,2-storey Terraced House,,https://www.propertyguru.com.my/property-listing/sri-petaling-for-sale-by-sandy-lee-60182772
"RM 750,000","Taman Setiawangsa, Setiawangsa, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","1,500 sqft (floor),",4 Beds,3 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/setiawangsa-freehold-double-storey-house-bukit-setiawangsa-taman-setiawangsa-for-sale-by-zairul-asrah-zulkefli-60328006
"RM 3,800,000","JALAN TEMPINIS, Bangsar, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","6,046 sqft (floor),",4 Beds,3 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/double-storey-corner-lot-link-house-located-at-lucky-garden-bangsar-kuala-lumpur-for-sale-by-daniel-39708818
"RM 1,300,000","Seksyen 6, Seksyen 5, Setapak, Wangsa Melawati, Wangsa ceria, wangsa murni, Wangsa Perkasa, Taman Keramat, jalan au,Wangsa Budi, Wangsa Siaga, Wangsa Maju, taman permata, taman Melawati, taman Melati, taman ibukota, Wangsa Maju, Kuala Lumpur","Listed on Aug 15, 2025 (2h ago)","2,000 sqft (floor),",5 Beds,5 Baths,2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-wangsa-jaya-for-sale-by-welson-moo-500026179
"RM 1,020,000","Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (3h ago)","1,765 sqft",3 Beds,2 Baths,1-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-bukit-maluri-for-sale-by-ryan-lim-42764879
"RM 470,000","Alam Damai, Cheras, Kuala Lumpur","Listed on Aug 15, 2025 (3h ago)","1,100 sqft (floor),",3 Beds,2 Baths,2-storey Terraced House,,https://www.propertyguru.com.my/property-listing/bandar-damai-perdana-for-sale-by-ahmad-fikri-amer-hamzah-60365554
"RM 3,600,000","Desa ParkCity, Batu, Kuala Lumpur","Listed on Aug 15, 2025 (3h ago)","2,630 sqft",3 Beds,5 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/2-storey-terrace-house-at-desa-parkcity-for-sale-by-alex-goh-60365548
"RM 850,000","Jalan Wangsa Melawati 3, Wangsa Melawati, Taman Melawati, Ulu Kelang, Kuala Lumpur","Listed on Aug 15, 2025 (3h ago)","1,600 sqft (floor),",5 Beds,3 Baths,2.5-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/taman-wangsa-melawati-for-sale-by-ahmad-fikri-amer-hamzah-60365533
"RM 570,000","Jalan 66/26, KL City Centre, Kuala Lumpur","Listed on Aug 15, 2025 (3h ago)","1,200 sqft (floor),",3 Beds,2 Baths,Completion: 1980,Leasehold,https://www.propertyguru.com.my/property-listing/taman-sri-rampai-for-sale-by-faliyana-binti-muda-500026112
"RM 660,000","Jalan Malinja 2, Taman Bunga Raya, Setapak, Kuala Lumpur","Listed on Aug 15, 2025 (3h ago)","1,300 sqft (floor),",10 Beds+1,2 Baths,Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/taman-bunga-raya-for-sale-by-welson-moo-500026115
"RM 1,180,000","Cheras Batu 2 1/2, Cheras, Kuala Lumpur","Listed on Aug 15, 2025 (3h ago)","2,866 sqft",6 Beds,4 Baths,3-storey Terraced House,,https://www.propertyguru.com.my/property-listing/orchid-hill-residensi-bukit-orkid-batu-9-cheras-for-sale-by-jane-yap-42810784
"RM 649,900","jalan damai perdana 2/6, Taman Alam Damai, Cheras (Kuala Lumpur), Kuala Lumpur","Listed on Aug 15, 2025 (3h ago)","1,600 sqft (floor),",4 Beds,3 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/bandar-damai-perdana-for-sale-by-jovi-soh-500002980
"RM 1,999,999","Kensington Park, Sri Hartamas, Kuala Lumpur","Listed on Aug 15, 2025 (3h ago)","3,000 sqft (floor),",6 Beds,4 Baths,Completion: 2007,Freehold,https://www.propertyguru.com.my/property-listing/kensington-park-for-sale-by-jim-lee-60053096
"RM 650,000","Jalan Malinja 2, Taman Bunga Raya, Setapak, Kuala Lumpur","Listed on Aug 15, 2025 (3h ago)","1,400 sqft (floor),",10 Beds,3 Baths,Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/taman-bunga-raya-for-sale-by-welson-moo-41718614
"RM 650,000","Jalan Malinja 2, Taman Bunga Raya, Setapak, Kuala Lumpur","Listed on Aug 15, 2025 (3h ago)","1,730 sqft (floor),",2 Beds,2 Baths,Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/taman-bunga-raya-for-sale-by-welson-moo-42436451
"RM 800,000","Taman Desa Cheras, Cheras, Kuala Lumpur","Listed on Aug 15, 2025 (3h ago)","4,127 sqft (floor),",4 Beds,3 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/taman-desa-cheras-corner-for-sale-by-vincent-tan-41013517
"RM 560,000","Jalan Malinja 2, Taman Bunga Raya, Setapak, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,200 sqft (floor),",6 Beds,3 Baths,Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/taman-bunga-raya-for-sale-by-welson-moo-500026028
"RM 1,300,000","Taman Setiawangsa, Setiawangsa, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","2,400 sqft",4 Beds,3 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/bukit-setiawangsa-for-sale-by-jumidah-jue-60365279
"RM 890,000","Jalan Empok, Bandar Baru Sri Petaling, Sri Petaling, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","2,300 sqft (floor),",4 Beds,3 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/bandar-baru-sri-petaling-kuala-lumpr-for-sale-by-kim-chia-42819939
"RM 770,000","Kepong Baru, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,550 sqft (floor),",4 Beds,2 Baths,1-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/jalan-helang-siput-for-sale-by-thomas-yap-60032304
"RM 460,000","Jalan 27, Taman Desa Jaya, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,496 sqft (floor),",3 Beds,2 Baths,1-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/jalan-27-taman-desa-jaya-kepong-auction-date-8th-sep-25-for-sale-by-peter-yap-60365207
"RM 1,380,000","Bandar Sri Petaling, Bukit Jalil, Bandar Baru Sri Petaling, Sri Petaling, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","2,800 sqft (floor),",4 Beds,3 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/sri-petaling-for-sale-by-iven-tan-43371915
"RM 750,000","Cheras pandan perdana, Taman Shamelin Perkasa, Cheras, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,650 sqft (floor),",4 Beds,4 Baths,2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/cheras-pandan-perdana-for-sale-by-iven-tan-41656975
"RM 600,000","Setapak, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,200 sqft (floor),",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/taman-sri-rampai-for-sale-by-firdaus-shahruddin-500025926
"RM 570,000","Taman Megan Sri Rampai, Setapak, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)",880 sqft,3 Beds,3 Baths,2-storey Terraced House,,https://www.propertyguru.com.my/property-listing/taman-sri-rampai-for-sale-by-melvin-bala-43193118
"RM 1,450,000","Taman Tun Dr Ismail, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,600 sqft (floor),",3 Beds,2 Baths,1-storey Terraced House,,https://www.propertyguru.com.my/property-listing/taman-tun-dr-ismail-for-sale-by-yin-peng-60062623
"RM 716,500","Most Luxury Resort Style Residence - Ready Move In, Taman Kepong Baru, Batu, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,248 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/kepong-big-layout-condo-beside-mrt-station-for-sale-by-eddy-hong-60363722
"RM 708,800","Most Luxury Resort Style Residence - Ready Move In, Segambut, Batu, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,227 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/north-kiara-mrt-condo-5min-walk-low-density-residence-for-sale-by-eddy-hong-60363704
"RM 692,300","Most Luxury Resort Style Residence - Ready Move In, Taman Kepong, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,244 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/kepong-completed-1200sqft-condo-view-actual-unit-free-downpayment-legal-fee-for-sale-by-eddy-hong-60363693
"RM 840,000","Taman Ehsan, Taman Daya, Ehsan Jaya, Taman Kepong, Kepong Baru, Taman Petaling, Taman Megah, Taman Ehsan, Desa Jaya, Bukit Maluri, Wangsa Permai, Sri Damansara, Jinjang, Selayang, Kepong, Taman Ehsan, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","2,000 sqft",4 Beds,3 Baths,2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/2-storey-terrace-house-at-taman-ehsan-for-sale-by-tiffany-meng-60264294
"RM 713,800","Most Luxury Resort Style Residence - Ready Move In, Jinjang Selatan, Batu, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,258 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/north-kiara-new-luxury-greenery-condo-beside-mrt-station-for-sale-by-eddy-hong-60363675
"RM 701,000","Most Luxury Resort Style Residence - Ready Move In, Jinjang, Batu, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,241 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/north-kiara-completed-condo-premium-design-facility-podium-for-sale-by-eddy-hong-60363669
"RM 703,000","Most Luxury Resort Style Residence - Ready Move In, Laman Rimbunan, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,158 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/0-deposit-beside-mrt-new-kepong-condo-for-sale-by-eddy-hong-60363664
"RM 691,800","Most Luxury Resort Style Residence - Ready Move In, Dutamas, Batu, Kuala Lumpur","Listed on Aug 15, 2025 (4h ago)","1,221 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/north-kiara-3-room-spacious-condo-10min-to-mont-kiara-for-sale-by-eddy-hong-60363657
"RM 1,350,000","Bukit Maluri, Bandar Menjalara, Sri Bintang, Taman Daya, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","2,300 sqft (floor),",4 Beds,3 Baths,2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/corner-lot-taman-daya-kepong-taman-ehsan-bukit-desa-taman-maluri-taman-kepong-desa-jaya-for-sale-by-tiffany-meng-60206176
"RM 701,000","Most Luxury Resort Style Residence - Ready Move In, Kepong Baru, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","1,237 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/0-downpayment-kepong-completed-condo-fast-move-in-project-for-sale-by-eddy-hong-60363870
"RM 590,000","Keramat, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","1,200 sqft (floor),",3 Beds,2 Baths,1-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-seri-keramat-for-sale-by-aqillah-razali-500025856
"RM 705,800","Most Luxury Resort Style Residence - Ready Move In, Desa ParkCity, Batu, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","1,253 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/2024-move-in-walking-distance-to-mrt-luxury-low-dense-segambut-condo-for-sale-by-eddy-hong-60363862
"RM 708,000","Most Luxury Resort Style Residence - Ready Move In, Bukit Segambut, Batu, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","1,227 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/segambut-luxury-villa-condo-walk-to-mrt-3room-3carpark-with-store-room-for-sale-by-eddy-hong-60363855
"RM 716,000","Most Luxury Resort Style Residence - Ready Move In, Bandar Menjalara, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","1,245 sqft",3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/north-kiara-big-layout-condo-beside-mrt-station-for-sale-by-eddy-hong-60363850
"RM 3,080,000","Jalan Safa, Desa Parkcity, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","2,400 sqft (floor),",4 Beds,3 Baths,Completion: 2004,Freehold,https://www.propertyguru.com.my/property-listing/safa-terraces-for-sale-by-ang-yi-quan-38688116
"RM 431,000","New KL MRT Condo Low Density - Good ROI Yield, Off Jln Pudu, KL City Centre, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)",771 sqft,3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/new-freehold-100-loan-residence-in-kl-bukit-bintang-doorstep-to-mrt-for-sale-by-eddy-hong-60362282
"RM 437,000","New KL MRT Condo Low Density - Good ROI Yield, KLCC, KL City Centre, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)",921 sqft,3 Beds,2 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/new-freehold-100-loan-residence-in-kl-city-centre-doorstep-to-mrt-for-sale-by-eddy-hong-60362335
"RM 1,300,000","Seksyen 6, Wangsa Maju, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","2,100 sqft (floor),",5 Beds,5 Baths,2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/wangsa-jaya-for-sale-by-firdaus-shahruddin-500025814
"RM 575,000","Taman Ehsan Kepong Baru Taman Desa Jaya Kepong, Taman Ehsan, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","1,750 sqft (floor),",3 Beds,2 Baths,1-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-ehsan-for-sale-by-mandy-liew-60151393
"RM 850,000","Taman Ehsan Taman Daya Taman Desa Jaya Kepong, Taman Ehsan, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","2,200 sqft (floor),",4 Beds,3 Baths,2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-ehsan-for-sale-by-mandy-liew-60043200
"RM 638,000","Taman Ehsan Kepong Taman Desa Jaya Kepong Baru, Taman Ehsan, Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","1,650 sqft (floor),",3 Beds,2 Baths,1-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-ehsan-for-sale-by-mandy-liew-60177515
"RM 1,100,000","Kepong, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","2,800 sqft (floor),",4 Beds,3 Baths,2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-bukit-maluri-for-sale-by-mandy-liew-43317693
"RM 1,200,000","Bandar Menjalara 62 Taman Bukit Maluri Kepong Baru, Bandar Menjalara, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","2,200 sqft (floor),",4 Beds,3 Baths,2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/bandar-menjalara-for-sale-by-mandy-liew-43079927
"RM 580,000","Bandar Menjalara, Bandar Menjalara, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","1,100 sqft (floor),",3 Beds,2 Baths,2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/bandar-menjalara-62b-for-sale-by-mandy-liew-60115235
"RM 960,000","Taman Connaught, Jalan Ahliman, Jalan Waras, Jalan Sarjana, Jalan Cerdas, Jalan Pendita, Jalan Arif, Jalan Petah, Jalan Lincah, Jalan Mahir, Jalan Cergas, Jalan Bijak, Taman Connaught, taman midah, Cheras, 56000, Kuala Lumpur, Taman Midah, Cheras, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","2,500 sqft (floor),",5 Beds,2 Baths,2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/2-storey-terrace-house-at-taman-midah-for-sale-by-welson-moo-60349024
"RM 960,000","Taman Connaught, Jalan Ahliman, Jalan Waras, Jalan Sarjana, Jalan Cerdas, Jalan Pendita, Jalan Arif, Jalan Petah, Jalan Lincah, Jalan Mahir, Jalan Cergas, Jalan Bijak, Taman Connaught, taman midah, bandar tun Hussein onn, Cheras, 56000, Kuala Lumpur, Taman Midah, Cheras, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","2,500 sqft (floor),",5 Beds,2 Baths,2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-midah-for-sale-by-welson-moo-500015597
"RM 999,000","Taman Connaught, Jalan Ahliman, Jalan Waras, Jalan Sarjana, Jalan Cerdas, Jalan Pendita, Jalan Arif, Jalan Petah, Jalan Lincah, Jalan Mahir, Jalan Cergas, Jalan Bijak, Taman Connaught, Cheras, 56000, Kuala Lumpur, Cheras (Kuala Lumpur), Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","2,500 sqft (floor),",3 Beds,3 Baths,2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-connaught-for-sale-by-welson-moo-500011212
