price,location,size,bedrooms,bathrooms,property_type,tenure,property_tier,security,parking,swimming_pool,gym,playground,sauna,tennis_court,bbq_area,clubhouse,jogging_track,multipurpose_hall,badminton_court,basketball_court,jacuzzi,business_center,cafe,community_garden,laundry,lounge,retail_stores,nursery,surau,solar_panels,pet_friendly,recreation_lake,recreation_room,lift,covered_linkways,bus_stop,drop_off_point
12.700771936142122,Shah Alam,6.746412128573375,3.0,2.0,Apartment,Leasehold,Budget,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0
12.894209796826232,Kelana Jaya,7.170888478512505,3.0,2.0,Condominium,Freehold,Mid-range,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
11.884495917930655,Selayang,6.398594934535208,2.0,1.0,Apartment,Leasehold,Budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.703816069256568,Selayang,6.993932975223189,3.0,2.0,Condominium,Freehold,Mid-range,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.292254928916668,Selayang,6.746412128573375,3.0,2.0,Apartment,Leasehold,Budget,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0
12.676079399771028,Selayang,7.099201743553092,3.0,3.0,Condominium,Leasehold,Budget,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.765691290604371,Selayang,6.993932975223189,3.0,2.0,Condominium,Freehold,Budget,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.676079399771028,Ampang,6.921658184151129,3.0,2.0,Apartment,Leasehold,Mid-range,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.388398368982116,Puchong,6.621405651764134,3.0,2.0,Apartment,Freehold,Budget,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0
11.51293546492023,Shah Alam,6.478509642208569,3.0,2.0,Flat,Leasehold,Budget,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.821260987319455,I-City,6.1463292576688975,1.0,1.0,Service Residence,Freehold,Budget,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.04355959836804,Puchong,6.731018100482083,3.0,2.0,Condominium,Leasehold,Budget,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.886643575525625,Seri Kembangan,6.974478911025045,3.0,2.0,Service Residence,Freehold,Mid-range,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
11.842236406331557,Klang,6.593044534142437,3.0,2.0,Flat,Leasehold,Budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.464587201678082,Beranang,6.7580945044277305,3.0,2.0,Apartment,Freehold,Budget,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.721888795877376,Kajang,6.931471805599453,3.0,2.0,Condominium,Freehold,Mid-range,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.388398368982116,Shah Alam,6.658011045870748,3.0,2.0,Apartment,Leasehold,Budget,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0
12.04355959836804,Petaling Jaya,6.478509642208569,3.0,2.0,Apartment,Freehold,Budget,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0
12.676079399771028,Selayang,7.048386408721883,3.0,2.0,Apartment,Leasehold,Budget,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.380030154325455,Kajang,6.668228248417403,3.0,2.0,Apartment,Freehold,Budget,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.429220196836384,Kajang,6.3818160174060985,2.0,1.0,Condominium,Freehold,Budget,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
13.122365377402328,Bukit Jelutong,6.398594934535208,2.0,1.0,Service Residence,Freehold,Budget,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.380030154325455,Bandar Sri Damansara,6.694562058521095,3.0,2.0,Apartment,Freehold,Mid-range,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
13.180634172318978,Shah Alam,7.025538314638521,3.0,3.0,Service Residence,Freehold,Mid-range,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.206077645517674,Semenyih,6.621405651764134,3.0,2.0,Apartment,Freehold,Budget,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.793862088206213,Rawang,7.099201743553092,3.0,3.0,Condominium,Leasehold,Budget,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.706850963741102,Puchong,6.975413927455952,3.0,2.0,Condominium,Freehold,Budget,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
11.60824473564232,Kajang,6.642486801367256,3.0,2.0,Flat,Freehold,Budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0
12.899222326086994,Kelana Jaya,7.156176637480615,3.0,2.0,Condominium,Freehold,Mid-range,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.899222326086994,Kuala Langat,6.90875477931522,3.0,2.0,Condominium,Leasehold,Budget,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
11.982935344196433,Puchong,6.408528791059498,3.0,1.0,Apartment,Leasehold,Budget,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.25486757159303,Puncak Alam,6.634633357861686,3.0,2.0,Apartment,Leasehold,Budget,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.25486757159303,Semenyih,6.621405651764134,3.0,2.0,Apartment,Freehold,Budget,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
13.21767537538882,Damansara Perdana,6.885509670034818,3.0,2.0,Condominium,Leasehold,Mid-range,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.577639650232571,Subang Jaya,6.7580945044277305,3.0,2.0,Apartment,Leasehold,Budget,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.122696471358964,Kajang,6.591673732008658,3.0,1.0,Flat,Freehold,Budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.345838935721968,Cyberjaya,6.400257445308821,1.0,2.0,Service Residence,Freehold,Budget,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.611541086966117,Mutiara Damansara,6.523562306149512,3.0,1.0,Apartment,Freehold,Budget,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.524530013005734,Puchong,6.621405651764134,3.0,2.0,Apartment,Freehold,Budget,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.948012371209098,Cheras,6.746412128573375,3.0,2.0,Apartment,Freehold,Mid-range,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.506180941677355,Cheras,7.244941546337007,3.0,2.0,Condominium,Freehold,Budget,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.873904582205109,Glenmarie,6.186208623900494,1.0,1.0,Service Residence,Freehold,Budget,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
13.304686600863562,Petaling Jaya,7.146772179452637,4.0,2.0,Condominium,Freehold,Mid-range,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.345838935721968,Batu Caves,6.647688373563329,3.0,1.0,Flat,Leasehold,Budget,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0
12.611541086966117,Semenyih,6.803505257608338,3.0,2.0,Condominium,Freehold,Budget,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.560247968016562,Puchong,6.748759547491679,3.0,2.0,Apartment,Leasehold,Budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.301387370778713,Petaling Jaya,6.478509642208569,3.0,2.0,Flat,Leasehold,Budget,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.345838935721968,Kajang,6.86484777797086,3.0,2.0,Apartment,Freehold,Budget,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.873904582205109,Ampang,7.099201743553092,3.0,2.0,Condominium,Freehold,Mid-range,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0
13.005831808336865,Petaling Jaya,7.042286171939743,4.0,2.0,Condominium,Leasehold,Mid-range,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
13.049794835104816,Ampang,7.313886831633462,3.0,2.0,Condominium,Leasehold,Mid-range,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.384223015005311,Kajang,6.311734809152915,2.0,1.0,Service Residence,Freehold,Budget,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.577639650232571,Ampang,6.746412128573375,3.0,2.0,Apartment,Freehold,Budget,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
11.736077016252436,Klang,6.666956792429207,3.0,2.0,Apartment,Freehold,Budget,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.765691290604371,Petaling Jaya,6.654152520183219,3.0,2.0,Apartment,Leasehold,Budget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.75130259456002,Kajang,7.161622002939187,3.0,2.0,Condominium,Freehold,Mid-range,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
11.918397239722838,Seri Kembangan,6.643789733147672,3.0,2.0,Flat,Freehold,Budget,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0
11.849404844423074,Puchong,6.478509642208569,3.0,2.0,Apartment,Freehold,Budget,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.144202560946876,Kajang,6.746412128573375,2.0,2.0,Apartment,Freehold,Budget,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
13.07107218827772,Petaling Jaya,7.180069874302796,3.0,2.0,Apartment,Freehold,Mid-range,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.301387370778713,Damansara Perdana,6.746412128573375,3.0,2.0,Apartment,Freehold,Budget,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.971542813248435,Bandar Mahkota Cheras,7.242082359256962,4.0,2.0,Condominium,Freehold,Mid-range,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.873904582205109,Kelana Jaya,7.090909822079984,3.0,2.0,Condominium,Freehold,Mid-range,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.487488878546143,Setia Alam,6.18826412308259,1.0,1.0,Service Residence,Freehold,Budget,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
11.736077016252436,Kajang,6.478509642208569,3.0,2.0,Apartment,Freehold,Budget,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.201065128819632,Cyberjaya,6.111467339502679,1.0,1.0,Service Residence,Freehold,Budget,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.706850963741102,Shah Alam,7.00397413672268,3.0,2.0,Apartment,Leasehold,Mid-range,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.323860125621126,Semenyih,6.7580945044277305,3.0,2.0,Service Residence,Freehold,Budget,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
11.736077016252436,Seri Kembangan,6.52649485957079,3.0,2.0,Apartment,Leasehold,Budget,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0
12.301387370778713,Shah Alam,6.746412128573375,3.0,2.0,Condominium,Leasehold,Budget,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
14.137594781770806,Damansara Perdana,7.88344635413774,4.0,4.0,Condominium,Leasehold,Mid-range,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.7854938618783,Bangi,6.951772164398911,3.0,3.0,Service Residence,Freehold,Mid-range,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.706850963741102,Kota Damansara,6.756932389247553,3.0,2.0,Apartment,Leasehold,Budget,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
11.695255355062796,Semenyih,6.478509642208569,3.0,2.0,Flat,Freehold,Budget,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.577639650232571,Gombak,6.324358962381311,3.0,2.0,Service Residence,Freehold,Budget,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.793862088206213,Bandar Sri Damansara,6.694562058521095,3.0,2.0,Apartment,Freehold,Mid-range,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.83468397161566,Cyberjaya,6.478509642208569,2.0,1.0,Service Residence,Freehold,Budget,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.886643575525625,Shah Alam,6.858565034791365,3.0,2.0,Apartment,Leasehold,Mid-range,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.793862088206213,Selayang,6.51471269087253,2.0,2.0,Service Residence,Leasehold,Budget,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
13.269059483669356,Shah Alam,7.065613363597717,4.0,3.0,Condominium,Leasehold,Mid-range,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.75130259456002,Kajang,6.952728644624869,3.0,3.0,Apartment,Freehold,Budget,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
13.270785106659046,Shah Alam,7.065613363597717,4.0,3.0,Condominium,Leasehold,Mid-range,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.54254845357358,Semenyih,6.915723448631314,3.0,2.0,Condominium,Freehold,Budget,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.34148164933907,Klang,6.784457062637643,3.0,2.0,Apartment,Freehold,Budget,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.644330802262578,Setia Alam,6.846943139585379,3.0,2.0,Apartment,Freehold,Mid-range,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.468440756144114,Shah Alam,6.602587892189336,3.0,2.0,Apartment,Freehold,Budget,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.323860125621126,Kajang,6.900730664045173,3.0,2.0,Apartment,Freehold,Budget,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
12.449022745701502,Kajang,6.862757913051401,3.0,2.0,Apartment,Leasehold,Budget,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.429220196836384,Puchong,6.68586094706836,3.0,2.0,Condominium,Leasehold,Budget,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0
12.644330802262578,Batu Caves,6.920671504248683,3.0,2.0,Service Residence,Freehold,Budget,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0
12.095146671399466,Kajang,6.699500340161678,3.0,2.0,Flat,Freehold,Budget,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
